North Carolina,Duplin County,Both,2004,27.83,24.9,30.86,21.52,18.86,24.29
North Carolina,Durham County,Both,2004,19.87,18.2,21.69,13.78,12.36,15.38
New York,Dutchess County,Both,2004,22.91,20.82,25.27,16.53,14.72,18.57
Florida,Duval County,Both,2004,24.92,23,26.95,18.78,16.99,20.76
Texas,Duval County,Both,2004,20.61,18.14,23.53,12.61,10.76,14.87
Tennessee,Dyer County,Both,2004,31.47,28.31,34.83,26.19,23.27,29.59
Colorado,Eagle County,Both,2004,16.9,14.89,19.19,11.37,9.86,13.16
Georgia,Early County,Both,2004,26.69,23.74,29.67,21.05,18.55,23.78
Louisiana,East Baton Rouge Parish,Both,2004,21.52,20.09,22.98,15.75,14.28,17.12
Louisiana,East Carroll Parish,Both,2004,30.64,27.34,34.1,23.12,20.16,26.33
Louisiana,East Feliciana Parish,Both,2004,26.51,23.59,29.6,20.26,17.61,23.25
Texas,Eastland County,Both,2004,26.58,23.45,30.2,20.77,18,23.89
Michigan,Eaton County,Both,2004,24.46,21.96,27.17,18.45,16.23,20.8
Wisconsin,Eau Claire County,Both,2004,23.32,20.86,25.9,17.84,15.53,20.38
Georgia,Echols County,Both,2004,28.39,25.25,31.75,22.41,19.37,25.41
Texas,Ector County,Both,2004,26.71,23.8,30.04,19.46,16.83,22.46
New Mexico,Eddy County,Both,2004,27.13,25.13,29.21,20.96,19.1,22.99
North Dakota,Eddy County,Both,2004,24.78,21.79,27.99,19.74,17.11,22.78
Illinois,Edgar County,Both,2004,28.06,25.06,31.32,23.22,20.6,26.34
North Carolina,Edgecombe County,Both,2004,29.33,26.84,31.82,23.09,20.72,25.54
South Carolina,Edgefield County,Both,2004,26.56,23.97,29.71,20.4,17.95,23.17
Kentucky,Edmonson County,Both,2004,36.59,33.05,40.51,31.25,27.53,34.86
South Dakota,Edmunds County,Both,2004,23.42,20.87,26.4,18.38,16.07,20.97
Illinois,Edwards County,Both,2004,25,21.98,28.16,20.52,17.83,23.66
Kansas,Edwards County,Both,2004,21.63,18.92,24.49,16.8,14.48,19.32
Texas,Edwards County,Both,2004,20.61,18.14,23.53,14.01,12.01,16.55
Georgia,Effingham County,Both,2004,25.45,22.67,28.29,20.97,18.38,23.53
Illinois,Effingham County,Both,2004,24.25,21.4,27.18,19.22,16.63,21.95
California,El Dorado County,Both,2004,20.53,18.02,23.14,14.91,12.78,17.14
Colorado,El Paso County,Both,2004,21.13,19.91,22.49,15.58,14.43,16.85
Texas,El Paso County,Both,2004,20.02,18.56,21.61,12.44,11.15,13.71
Colorado,Elbert County,Both,2004,20.24,17.83,23.2,15.47,13.38,18.09
Georgia,Elbert County,Both,2004,30.91,27.58,34.12,24.77,21.72,27.91
Kansas,Elk County,Both,2004,26.88,23.67,29.88,21.49,18.54,24.39
Pennsylvania,Elk County,Both,2004,27.09,24.08,30.35,21.91,19.11,25.1
Indiana,Elkhart County,Both,2004,26.43,24.45,28.74,21.96,19.91,24.27
Nevada,Elko County,Both,2004,25.7,23.46,28.06,19.33,17.27,21.53
Kentucky,Elliott County,Both,2004,36.82,33.15,40.56,31.72,28.3,35.08
Kansas,Ellis County,Both,2004,21.03,18.89,23.4,15.54,13.6,17.52
Oklahoma,Ellis County,Both,2004,25.63,22.72,28.98,20.29,17.63,23.22
Texas,Ellis County,Both,2004,25.65,22.9,28.85,19.36,16.97,22.31
Kansas,Ellsworth County,Both,2004,24.68,21.91,27.64,18.96,16.48,21.74
Alabama,Elmore County,Both,2004,29.11,26.19,31.95,22.91,20.28,25.62
Idaho,Elmore County,Both,2004,24.31,21.98,27.12,19.04,16.77,21.5
Georgia,Emanuel County,Both,2004,27.88,24.86,30.61,22.24,19.46,25.14
Utah,Emery County,Both,2004,21.15,18.89,23.64,16.84,14.75,19.22
Iowa,Emmet County,Both,2004,26.63,23.85,29.75,21.55,19.01,24.41
Michigan,Emmet County,Both,2004,25,22.15,28.04,18.39,15.85,21.15
North Dakota,Emmons County,Both,2004,24.19,21.35,27.46,18.84,16.42,21.72
Virginia,Emporia City,Both,2004,27.59,24.66,30.76,21.42,18.58,24.24
Texas,Erath County,Both,2004,23.14,20.42,26.4,17.4,15.16,20.26
New York,Erie County,Both,2004,24.26,22.63,25.96,18.38,16.82,19.99
Ohio,Erie County,Both,2004,28.8,25.5,32.02,22.73,19.77,25.79
Pennsylvania,Erie County,Both,2004,27.66,25.57,29.96,21.68,19.67,23.92
Alabama,Escambia County,Both,2004,30.87,27.66,34.1,24.53,21.75,27.78
Florida,Escambia County,Both,2004,28.08,25.7,30.7,21.77,19.5,24.22
Nevada,Esmeralda County,Both,2004,27.57,24.3,30.93,20.95,18.23,23.81
Massachusetts,Essex County,Both,2004,20.68,19.64,21.8,15.69,14.72,16.82
New Jersey,Essex County,Both,2004,22.06,20.75,23.39,15.12,13.92,16.4
New York,Essex County,Both,2004,23.68,20.9,26.82,17.95,15.65,20.72
Vermont,Essex County,Both,2004,26.29,23.77,29.1,21.76,19.18,24.29
Virginia,Essex County,Both,2004,26.26,23.3,29.39,20.44,17.92,23.22
Kentucky,Estill County,Both,2004,36.74,33.26,40.51,32.33,28.72,36.3
Alabama,Etowah County,Both,2004,29.05,26.36,31.77,22.64,20.18,25.28
Nevada,Eureka County,Both,2004,25.37,22.56,28.67,18.98,16.33,21.88
Louisiana,Evangeline Parish,Both,2004,31.54,28.7,34.51,24.11,21.53,26.98
Georgia,Evans County,Both,2004,28.88,25.82,32.13,23.47,20.52,26.53
Alaska,Fairbanks North Star Borough,Both,2004,23.38,22.21,24.6,17.17,16.04,18.34
Virginia,Fairfax County/Fairfax City,Both,2004,16.64,14.8,18.55,11.29,9.79,12.92
Connecticut,Fairfield County,Both,2004,19.09,18.17,20.04,13.47,12.64,14.34
Ohio,Fairfield County,Both,2004,25.65,22.83,28.58,20.51,17.96,23.34
South Carolina,Fairfield County,Both,2004,29.35,26.36,32.75,22.79,20.18,26.04
South Dakota,Fall River County,Both,2004,27.34,24.8,30.27,21.09,18.68,23.89
Montana,Fallon County,Both,2004,23.69,20.98,26.8,18.98,16.44,21.9
Virginia,Falls Church City,Both,2004,14.21,12.18,16.67,9.05,7.65,10.76
Texas,Falls County,Both,2004,27.06,24.24,30.54,20.45,17.77,23.56
Georgia,Fannin County,Both,2004,28.3,25.23,31.48,23.43,20.69,26.44
Texas,Fannin County,Both,2004,29.95,26.88,33.49,23.53,20.88,26.8
Minnesota,Faribault County,Both,2004,25.18,22.17,28.43,20.13,17.3,23.23
South Dakota,Faulk County,Both,2004,24.71,21.95,27.82,19.54,17.21,22.41
Arkansas,Faulkner County,Both,2004,23.37,21.43,25.45,18.44,16.64,20.43
Virginia,Fauquier County,Both,2004,22.95,20.49,25.62,17.28,15.18,19.62
Alabama,Fayette County,Both,2004,29.04,25.95,32.53,24.28,21.24,27.5
Georgia,Fayette County,Both,2004,17.96,15.68,20.28,12.86,10.93,14.93
Illinois,Fayette County,Both,2004,28.23,25.32,31.68,23.04,20.12,26.31
Indiana,Fayette County,Both,2004,32.22,29.11,35.59,27.2,24.25,30.56
Iowa,Fayette County,Both,2004,26.44,23.63,29.6,20.99,18.44,23.94
Kentucky,Fayette County,Both,2004,24.9,22.87,27,19.87,17.77,21.94
Ohio,Fayette County,Both,2004,30.18,26.79,33.43,24.79,21.73,27.97
Pennsylvania,Fayette County,Both,2004,29.76,28.27,31.4,23.99,22.58,25.55
Tennessee,Fayette County,Both,2004,27.12,24.16,30.58,21.44,18.77,24.53
Texas,Fayette County,Both,2004,24.05,21.26,27.22,18.47,16.01,21.47
West Virginia,Fayette County,Both,2004,30.42,27.91,33.15,24.92,22.59,27.46
Tennessee,Fentress County,Both,2004,32.38,28.93,36.33,27.04,23.77,30.76
Montana,Fergus County,Both,2004,24.63,22.32,27.28,19.65,17.48,22.17
Washington,Ferry County,Both,2004,28.26,26.04,30.42,20.74,18.85,22.88
Minnesota,Fillmore County,Both,2004,22.25,19.63,25.03,17.94,15.56,20.55
Nebraska,Fillmore County,Both,2004,21.94,19.31,24.59,17.42,15.1,19.77
Kansas,Finney County,Both,2004,25.07,22.69,27.56,18.45,16.41,20.76
Texas,Fisher County,Both,2004,23.74,20.79,26.66,18.08,15.67,20.79
Florida,Flagler County,Both,2004,28.34,26.14,30.57,21.92,19.82,24.03
Montana,Flathead County,Both,2004,22.66,20.94,24.45,17.8,16.23,19.6
Kentucky,Fleming County,Both,2004,32.98,30.36,35.87,28.21,25.65,31.04
South Carolina,Florence County,Both,2004,28.56,26.82,30.44,21.39,19.6,23.25
Wisconsin,Florence County,Both,2004,27.33,23.93,30.83,21.44,18.52,24.65
Georgia,Floyd County,Both,2004,27.14,24.53,30.11,21.47,18.82,24.06
Indiana,Floyd County,Both,2004,27.35,25.02,30.01,22.23,19.91,24.64
Iowa,Floyd County,Both,2004,25.85,23.21,28.85,21.17,18.63,23.92
Kentucky,Floyd County,Both,2004,34.87,32.27,37.95,30.04,27.41,32.89
Texas,Floyd County,Both,2004,23.16,20.46,26.35,16.37,14.04,18.8
Virginia,Floyd County,Both,2004,27.52,24.33,30.8,22.47,19.67,25.59
Virginia,Fluvanna County,Both,2004,24.43,21.45,27.39,19.17,16.75,22.08
Texas,Foard County,Both,2004,25.16,22.21,28.52,19.49,16.88,22.45
Wisconsin,Fond du Lac County,Both,2004,23.32,20.95,25.84,19.06,16.75,21.4
Illinois,Ford County,Both,2004,26.21,23.44,29.62,21.39,18.89,24.38
Kansas,Ford County,Both,2004,22.29,20.03,24.85,16.84,14.75,19.25
Pennsylvania,Forest County,Both,2004,30.25,27.05,33.84,23.4,20.56,27.11
Wisconsin,Forest County,Both,2004,29.88,26.67,33.39,23.41,20.31,26.52
Mississippi,Forrest County,Both,2004,25.04,22.78,27.39,19.25,17.08,21.61
Georgia,Forsyth County,Both,2004,19.15,17.19,21.27,14.08,12.49,16.06
North Carolina,Forsyth County,Both,2004,26.18,24.48,27.91,20.7,19.13,22.41
Texas,Fort Bend County,Both,2004,17.18,15.19,19.44,11.6,10.01,13.37
North Dakota,Foster County,Both,2004,21.63,19.25,24.55,17.05,14.83,19.62
Indiana,Fountain County,Both,2004,30.89,27.75,34.32,25.76,22.77,28.96
Alabama,Franklin County,Both,2004,29.72,26.56,33.14,24.02,21.01,27.39
Arkansas,Franklin County,Both,2004,30.51,27.38,33.64,24.54,21.76,27.6
Florida,Franklin County,Both,2004,31.21,28.27,34.18,25.04,22,27.98
Georgia,Franklin County,Both,2004,27.99,25,31.2,22.82,19.95,25.9
Idaho,Franklin County,Both,2004,19.08,16.85,21.52,15.45,13.43,17.84
Illinois,Franklin County,Both,2004,30.45,27.2,34.1,24.95,21.94,28.31
Indiana,Franklin County,Both,2004,28.54,25.6,32.01,23.18,20.35,26.33
Iowa,Franklin County,Both,2004,25.1,22.5,28.18,20.3,17.79,23.23
Kansas,Franklin County,Both,2004,27.04,24.43,30.02,21.72,19.14,24.58
Kentucky,Franklin County,Both,2004,29.13,26.26,32.43,23.42,20.68,26.49
Maine,Franklin County,Both,2004,23.14,20.8,25.59,18.58,16.44,20.9
Massachusetts,Franklin County,Both,2004,22.57,20.44,24.92,17.04,14.91,19.2
Mississippi,Franklin County,Both,2004,27.91,24.94,31.03,21.24,18.5,24.28
Missouri,Franklin County,Both,2004,29.73,26.65,32.94,24.74,21.85,27.9
Nebraska,Franklin County,Both,2004,23.85,21.04,26.81,18.93,16.38,21.5
New York,Franklin County,Both,2004,28.13,25,31.35,22.21,19.36,25.2
North Carolina,Franklin County,Both,2004,26.37,23.75,28.93,20.15,17.82,22.54
Ohio,Franklin County,Both,2004,26.05,24.82,27.25,19.55,18.33,20.73
Pennsylvania,Franklin County,Both,2004,24.78,22.94,26.58,19.82,18.15,21.63
Tennessee,Franklin County,Both,2004,29.3,26.33,33.01,23.76,20.96,27.28
Texas,Franklin County,Both,2004,25.62,22.59,28.85,20.09,17.41,23.32
Vermont,Franklin County,Both,2004,24.52,22.87,26.26,19.58,17.98,21.32
Virginia,Franklin County,Both,2004,27.91,25.2,30.89,22.5,19.86,25.12
Washington,Franklin County,Both,2004,19.4,17.69,21.34,14.13,12.62,15.8
Louisiana,Franklin Parish,Both,2004,31.96,28.79,35.18,25.24,22.2,28.47
Maryland,Frederick County,Both,2004,21.02,19.55,22.52,15.46,14.1,16.82
Virginia,Frederick County,Both,2004,26.13,23.64,29.28,21.3,18.98,24.15
Virginia,Fredericksburg City,Both,2004,26.02,23.22,29.1,20.32,17.61,23.09
Minnesota,Freeborn County,Both,2004,26.61,23.68,29.6,20.92,18.35,23.71
Texas,Freestone County,Both,2004,26.63,23.56,29.63,20.58,17.93,23.35
Colorado,Fremont County,Both,2004,30.41,27.62,33.32,23.33,20.76,26.13
Idaho,Fremont County,Both,2004,19.12,17.05,21.41,14.97,13.04,17.03
Iowa,Fremont County,Both,2004,26.54,23.46,29.85,21.92,19.18,25.26
Wyoming,Fremont County,Both,2004,25,23.34,26.84,18.55,16.95,20.29
California,Fresno County,Both,2004,20.03,18.03,22.07,14.16,12.39,16.12
Texas,Frio County,Both,2004,22.95,19.95,25.95,15.24,13,17.6
Nebraska,Frontier County,Both,2004,21.72,18.99,24.37,16.85,14.6,19.33
Arkansas,Fulton County,Both,2004,30.52,27.1,33.74,24.41,21.49,27.27
Georgia,Fulton County,Both,2004,19.47,17.81,21.1,12.69,11.36,14.08
Illinois,Fulton County,Both,2004,29.52,26.15,32.83,23.15,20.23,26.41
Indiana,Fulton County,Both,2004,29.95,26.96,33.31,25.03,22.17,28.29
Kentucky,Fulton County,Both,2004,33.5,30.31,37.02,27.49,24.54,31.22
New York,Fulton County,Both,2004,28.75,25.71,31.87,23.38,20.6,26.51
Ohio,Fulton County,Both,2004,27.07,24.45,30.25,22.13,19.33,25.24
Pennsylvania,Fulton County,Both,2004,27.63,24.32,30.96,22.48,19.58,25.59
Nebraska,Furnas County,Both,2004,24.62,21.83,27.56,19.74,17.19,22.28
Florida,Gadsden County,Both,2004,27.29,24.43,30.29,21.03,18.47,23.89
Nebraska,Gage County,Both,2004,24.77,22.21,27.42,19.88,17.46,22.42
Texas,Gaines County,Both,2004,27.38,24.34,30.96,21.14,18.27,24.18
Virginia,Galax City,Both,2004,32.8,29.37,36.76,27.03,23.81,30.65
Illinois,Gallatin County,Both,2004,29.55,26.26,32.78,24.08,20.92,27.27
Kentucky,Gallatin County,Both,2004,34.53,31.29,37.89,29.58,26.28,33.08
Montana,Gallatin County,Both,2004,16.69,15.22,18.29,11.88,10.61,13.41
Ohio,Gallia County,Both,2004,30.34,26.87,33.79,24.53,21.57,27.63
Texas,Galveston County,Both,2004,25.71,22.89,28.67,17.93,15.71,20.58
Nebraska,Garden County,Both,2004,23.72,20.74,26.64,17.96,15.33,20.7
Colorado,Garfield County,Both,2004,21.61,19.21,24.12,16.19,14.22,18.4
Montana,Garfield County,Both,2004,23.63,20.73,26.81,18.73,16.07,21.5
Nebraska,Garfield County,Both,2004,23.65,20.82,26.54,18.85,16.3,21.58
Oklahoma,Garfield County,Both,2004,28.04,26.08,30.09,22.17,20.3,24.25
Utah,Garfield County,Both,2004,19.61,17.23,22.33,14.88,12.88,17.34
Washington,Garfield County,Both,2004,22.55,20.62,24.74,17.43,15.63,19.33
Arkansas,Garland County,Both,2004,30.09,27.86,32.56,23.08,20.61,25.25
Kentucky,Garrard County,Both,2004,33.91,30.56,37.59,29.06,25.66,32.56
Maryland,Garrett County,Both,2004,22.99,20.76,25.41,18.49,16.5,20.89
Oklahoma,Garvin County,Both,2004,30.54,27.76,33.5,24.2,21.64,27.05
Texas,Garza County,Both,2004,26.98,23.96,30.13,19.83,17.09,22.9
Missouri,Gasconade County,Both,2004,30.33,27.13,33.92,25.72,22.43,29.18
North Carolina,Gaston County,Both,2004,29.06,26.98,31.08,23.79,21.83,25.93
North Carolina,Gates County,Both,2004,25.28,22.72,28.46,20.22,17.69,22.84
Kansas,Geary County,Both,2004,24.83,22.68,27.71,19.44,17.38,22.09
Ohio,Geauga County,Both,2004,23.95,21.02,26.97,17.97,15.44,20.6
Idaho,Gem County,Both,2004,26.84,24.45,29.74,21.84,19.39,24.55
Michigan,Genesee County,Both,2004,28.39,26.49,30.41,21.44,19.49,23.28
New York,Genesee County,Both,2004,26.24,23.48,29.44,20.84,18.29,23.65
Alabama,Geneva County,Both,2004,30.63,27.28,33.95,25.7,22.42,29.09
Missouri,Gentry County,Both,2004,26.64,23.83,29.78,21.96,19.45,25.1
Mississippi,George County,Both,2004,29.67,26.77,32.95,23.75,21.19,26.68
South Carolina,Georgetown County,Both,2004,28.17,25.69,30.78,21.12,18.96,23.6
Indiana,Gibson County,Both,2004,28.84,25.97,32.17,24.44,21.72,27.72
Tennessee,Gibson County,Both,2004,30.55,27.55,33.98,25.34,22.44,28.77
Arizona,Gila County,Both,2004,27.49,24.84,30.18,20.62,18.28,23.14
Florida,Gilchrist County,Both,2004,29.36,26.3,32.34,23.86,21.31,26.68
Tennessee,Giles County,Both,2004,29.39,26.39,32.87,23.84,20.99,27.31
Virginia,Giles County,Both,2004,29.15,25.65,32.54,23.99,21.05,27.42
Texas,Gillespie County,Both,2004,23.24,20.52,26.09,17.43,15.08,19.94
Oregon,Gilliam County,Both,2004,22.92,20.23,25.93,17.64,15.25,20.27
Georgia,Gilmer County,Both,2004,29.97,26.86,33.38,24.64,21.66,27.92
West Virginia,Gilmer County,Both,2004,28.74,25.73,32.05,23.41,20.44,26.59
Colorado,Gilpin County,Both,2004,20.63,18.1,23.26,14.72,12.57,17.12
Montana,Glacier County,Both,2004,34.91,32.33,37.47,22.93,20.89,25.46
Florida,Glades County,Both,2004,30.02,26.85,33.11,22.97,20.09,25.97
Michigan,Gladwin County,Both,2004,29.58,26.46,32.91,23.48,20.74,26.77
Georgia,Glascock County,Both,2004,29.63,26.21,33.41,24.41,21.23,27.95
Texas,Glasscock County,Both,2004,21.91,18.99,25.01,16.6,14.21,19.21
California,Glenn County,Both,2004,25.03,21.96,27.93,18.48,16.05,20.97
New Jersey,Gloucester County,Both,2004,25.27,23.56,27.06,19.38,17.77,21.15
Virginia,Gloucester County,Both,2004,26.21,23.23,29.11,21.25,18.32,23.98
Georgia,Glynn County,Both,2004,25.22,22.86,27.67,18.87,16.7,21.42
Michigan,Gogebic County,Both,2004,26.62,23.79,30.31,20.79,18.21,23.91
Montana,Golden Valley County,Both,2004,23.47,20.53,26.62,18.33,15.93,21.21
North Dakota,Golden Valley County,Both,2004,22.48,19.91,25.42,17.48,15.34,20.13
Texas,Goliad County,Both,2004,23.08,20.19,26.19,16.51,14.03,19.25
Texas,Gonzales County,Both,2004,24.94,21.7,28.17,18.15,15.5,20.75
Virginia,Goochland County,Both,2004,24.48,21.52,27.59,19.07,16.42,21.83
Minnesota,Goodhue County,Both,2004,24.71,21.94,27.35,18.99,16.49,21.48
Idaho,Gooding County,Both,2004,25.6,22.9,28.23,19.48,17.32,21.94
Georgia,Gordon County,Both,2004,29.18,26.21,32.41,23.62,20.87,26.78
Wyoming,Goshen County,Both,2004,24.63,22.61,26.94,19.38,17.44,21.63
Nebraska,Gosper County,Both,2004,22.44,19.86,25.21,17.89,15.48,20.37
Kansas,Gove County,Both,2004,22.58,19.89,25.59,17.88,15.53,20.77
Georgia,Grady County,Both,2004,27.13,24.26,30.13,21.31,18.83,24.05
Oklahoma,Grady County,Both,2004,27.43,25.21,29.96,22.23,20.08,24.7
New Hampshire,Grafton County,Both,2004,22.08,20.29,23.94,17.09,15.46,18.76
Arizona,Graham County,Both,2004,24.2,21.81,26.94,17.66,15.63,20.08
Kansas,Graham County,Both,2004,23.54,20.56,26.77,18.42,15.83,21.42
North Carolina,Graham County,Both,2004,31.77,28.56,35.25,25.39,22.59,28.63
Tennessee,Grainger County,Both,2004,33.74,30.19,37.55,27.97,24.65,31.65
Colorado,Grand County,Both,2004,21.47,18.98,24.2,16.06,13.88,18.23
Utah,Grand County,Both,2004,24.95,22.21,27.59,18.93,16.62,21.34
North Dakota,Grand Forks County,Both,2004,22.63,20.85,24.4,16.92,15.37,18.64
Vermont,Grand Isle County,Both,2004,21.51,19.26,23.93,16.25,14.24,18.46
Michigan,Grand Traverse County,Both,2004,24.13,21.64,26.8,17.79,15.71,20.18
Montana,Granite County,Both,2004,23.73,20.96,26.63,18.33,15.68,21.07
Arkansas,Grant County,Both,2004,27.42,24.78,30.38,22.26,19.73,25.39
Indiana,Grant County,Both,2004,29.58,27.04,32.58,24.09,21.6,26.95
Kansas,Grant County,Both,2004,24.07,21.27,27.04,18.14,15.65,20.86
Kentucky,Grant County,Both,2004,33.19,30,36.6,28.53,25.37,31.88
Minnesota,Grant County,Both,2004,24.63,21.86,27.81,19.16,16.55,21.89
Nebraska,Grant County,Both,2004,20.87,18.14,23.68,16.38,14.11,18.96
New Mexico,Grant County,Both,2004,23.57,21.35,25.94,15.95,14.12,18.02
North Dakota,Grant County,Both,2004,24.77,21.96,27.88,19.3,16.56,22.13
Oklahoma,Grant County,Both,2004,25.39,22.42,28.48,20.38,17.64,23.27
Oregon,Grant County,Both,2004,23.62,21.04,26.71,18.09,15.81,20.61
South Dakota,Grant County,Both,2004,24.34,21.89,27.14,19.69,17.45,22.16
Washington,Grant County,Both,2004,22.8,20.92,24.79,17.21,15.55,19.09
West Virginia,Grant County,Both,2004,28,24.86,31,22.88,20.02,25.85
Wisconsin,Grant County,Both,2004,23.46,21.01,26.08,18.75,16.62,21.37
Louisiana,Grant Parish,Both,2004,27.77,25.11,30.8,21.7,19.02,24.52
North Carolina,Granville County,Both,2004,27.7,25.34,30.33,21.43,19.23,23.89
Michigan,Gratiot County,Both,2004,28.93,26.07,32.28,22.7,19.92,25.84
Kentucky,Graves County,Both,2004,33.23,30.47,36.21,28.07,25.43,30.89
Kansas,Gray County,Both,2004,22.91,20.3,25.61,18.19,15.8,20.74
Texas,Gray County,Both,2004,27.32,24.24,30.46,21.8,18.88,24.87
Washington,Grays Harbor County,Both,2004,30.66,28.67,32.66,23.95,22,26.1
Kentucky,Grayson County,Both,2004,37.02,33.9,40.22,31.9,28.76,35.33
Texas,Grayson County,Both,2004,28.32,25.33,31.4,21.9,19.23,24.76
Virginia,Grayson County,Both,2004,31.6,28.37,35.13,26.36,23.2,30.09
Kansas,Greeley County,Both,2004,20.56,17.95,23.45,15.89,13.77,18.4
Nebraska,Greeley County,Both,2004,23.19,20.55,26.39,18.01,15.62,20.75
Kentucky,Green County,Both,2004,32.95,29.68,36.33,27.81,24.63,31.08
Wisconsin,Green County,Both,2004,23.99,21.44,26.78,18.96,16.6,21.57
Wisconsin,Green Lake County,Both,2004,24.87,22.18,27.97,19.62,17.07,22.37
West Virginia,Greenbrier County,Both,2004,29.16,26.52,31.95,23.81,21.25,26.46
Alabama,Greene County,Both,2004,26.59,23.49,29.9,19.81,17.1,22.78
Arkansas,Greene County,Both,2004,32.57,29.86,35.47,26.7,24.14,29.45
Georgia,Greene County,Both,2004,25.31,22.43,28.23,19.11,16.54,21.84
Illinois,Greene County,Both,2004,28.14,24.94,31.39,23.11,20.1,26.25
Indiana,Greene County,Both,2004,30.7,27.74,33.89,24.79,21.99,27.84
Iowa,Greene County,Both,2004,26.83,23.85,30.25,21.59,18.84,24.66
Mississippi,Greene County,Both,2004,29.7,26.69,32.82,22.93,20.04,26.01
Missouri,Greene County,Both,2004,28.12,26.07,30.42,21.85,19.82,24.05
New York,Greene County,Both,2004,27.49,24.72,30.56,21.59,18.88,24.57
North Carolina,Greene County,Both,2004,26.04,22.83,29.09,20.55,17.94,23.51
Ohio,Greene County,Both,2004,22.08,19.47,24.81,16.41,14.14,18.78
Pennsylvania,Greene County,Both,2004,28.1,25.11,31.31,21.93,19.13,24.95
Tennessee,Greene County,Both,2004,32.17,29.15,35.4,26.1,23.23,29.17
Virginia,Greene County,Both,2004,26.29,23.26,29.55,21.26,18.62,24.28
Arizona,Greenlee County,Both,2004,22.69,20.08,25.9,16.39,14.08,19.16
Virginia,Greensville County,Both,2004,28.81,25.87,32.17,22.52,19.65,25.59
Kentucky,Greenup County,Both,2004,32.45,29.87,35.19,27.36,25.02,30.08
South Carolina,Greenville County,Both,2004,23.81,22.48,25.24,17.99,16.75,19.34
Kansas,Greenwood County,Both,2004,27.07,24.07,30.01,21.28,18.56,24.1
South Carolina,Greenwood County,Both,2004,26.13,23.74,28.35,20.27,18.07,22.57
Oklahoma,Greer County,Both,2004,31.53,28.31,34.67,25.3,22.17,28.3
Texas,Gregg County,Both,2004,27.08,24.33,30.15,19.87,17.54,22.53
South Dakota,Gregory County,Both,2004,23.35,20.84,26.18,17.82,15.62,20.29
Mississippi,Grenada County,Both,2004,28.26,25.44,31.41,21.7,19.03,24.84
North Dakota,Griggs County,Both,2004,23.42,20.59,26.41,18.63,16.07,21.34
Texas,Grimes County,Both,2004,28.34,25.5,31.48,21.67,18.94,24.71
Illinois,Grundy County,Both,2004,26.88,23.86,30.17,21.03,18.42,23.82
Iowa,Grundy County,Both,2004,21.09,18.71,23.91,17,14.73,19.68
Missouri,Grundy County,Both,2004,31.72,28.51,35.16,25.5,22.58,28.89
Tennessee,Grundy County,Both,2004,32.96,29.73,36.57,27.68,24.22,31.37
New Mexico,Guadalupe County,Both,2004,25.51,22.54,28.95,16.74,14.37,19.31
Texas,Guadalupe County,Both,2004,22.15,19.61,24.75,16.12,14.08,18.3
Ohio,Guernsey County,Both,2004,32.08,28.77,35.63,26.04,22.71,29.34
North Carolina,Guilford County,Both,2004,23.47,21.95,25.1,17.66,16.13,19.28
Florida,Gulf County,Both,2004,31.19,28.16,34.2,24.41,21.56,27.33
Colorado,Gunnison County,Both,2004,16.94,14.73,19.47,11.61,9.91,13.64
Iowa,Guthrie County,Both,2004,24.29,21.66,27.27,19.4,16.99,22.19
Georgia,Gwinnett County,Both,2004,19.79,18.11,21.54,14.31,12.78,15.93
South Dakota,Haakon County,Both,2004,22.5,19.81,25.22,17.09,14.78,19.81
Georgia,Habersham County,Both,2004,26,23.26,28.95,20.25,17.74,22.73
Alaska,Haines Borough,Both,2004,22.6,19.9,25.38,15.19,12.94,17.45
Alabama,Hale County,Both,2004,28.56,25.44,32.02,21.94,19.13,25.2
Texas,Hale County,Both,2004,24.49,21.55,27.45,17.56,15.13,19.97
North Carolina,Halifax County,Both,2004,28.67,26.47,31.05,21.7,19.51,24.07
Virginia,Halifax County,Both,2004,28.74,26.2,31.44,22.83,20.33,25.57
Georgia,Hall County,Both,2004,25.31,22.87,27.64,19.59,17.4,22.02
Nebraska,Hall County,Both,2004,25.05,23.26,27.08,20.03,18.31,21.94
Texas,Hall County,Both,2004,24.45,21.54,27.74,18.16,15.58,20.77
Tennessee,Hamblen County,Both,2004,30.92,27.64,34.45,25.19,22.29,28.51
Florida,Hamilton County,Both,2004,30.4,27.23,33.59,24.45,21.49,27.57
Illinois,Hamilton County,Both,2004,28.63,25.41,32.43,23.61,20.56,27.12
Indiana,Hamilton County,Both,2004,17.91,16.33,19.7,13.19,11.76,14.78
Iowa,Hamilton County,Both,2004,24.99,22.17,27.91,20.06,17.45,22.68
Kansas,Hamilton County,Both,2004,23.11,20.29,26.27,17.86,15.3,20.44
Nebraska,Hamilton County,Both,2004,22.17,19.96,24.67,18.12,15.99,20.47
New York,Hamilton County,Both,2004,23.14,20.24,26.34,18.39,15.94,21.27
Ohio,Hamilton County,Both,2004,26.6,25.15,28.42,19.93,18.56,21.59
Tennessee,Hamilton County,Both,2004,24.01,22.14,26.15,18.48,16.74,20.51
Texas,Hamilton County,Both,2004,25.74,22.8,29.14,19.98,17.3,23.02
South Dakota,Hamlin County,Both,2004,24.36,21.57,27.21,18.17,15.88,20.6
Massachusetts,Hampden County,Both,2004,25.71,24.51,26.97,20.18,18.88,21.46
