fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
05131,Arkansas,Sebastian County,Both,2009,27.3,23.72,31.37,21.64,18.73,25.16
05133,Arkansas,Sevier County,Both,2009,28.07,24.23,32.7,21.09,17.92,24.91
05135,Arkansas,Sharp County,Both,2009,29.78,25.42,34.42,23.41,19.79,27.31
05137,Arkansas,Stone County,Both,2009,29.19,24.74,33.69,22.61,18.81,26.77
05139,Arkansas,Union County,Both,2009,27.97,24.02,31.97,20.83,17.7,24.21
05141,Arkansas,Van Buren County,Both,2009,29.47,25.27,34.09,22.53,19.23,26.05
05143,Arkansas,Washington County,Both,2009,23.88,20.89,26.86,17.63,15.5,20.13
05145,Arkansas,White County,Both,2009,24.81,21.17,28.78,19.49,16.52,22.84
05147,Arkansas,Woodruff County,Both,2009,31.13,26.89,35.89,24.04,20.14,27.96
05149,Arkansas,Yell County,Both,2009,29.6,25.39,34.1,23.32,19.91,27.16
,California,,Both,2009,15.54,14.92,16.23,10.58,10.17,11.07
06001,California,Alameda County,Both,2009,14,12.1,16.09,9.4,8.07,10.98
06003,California,Alpine County,Both,2009,18.82,15.51,22.8,12.66,10.31,15.46
06005,California,Amador County,Both,2009,22.66,18.8,26.52,17.17,14.13,20.46
06007,California,Butte County,Both,2009,20.72,17.53,24.26,15.85,13.22,18.55
06009,California,Calaveras County,Both,2009,20.05,16.63,23.83,15.08,12.43,18.04
06011,California,Colusa County,Both,2009,19.63,16.2,23.71,13.95,11.53,16.9
06013,California,Contra Costa County,Both,2009,14.32,12.11,16.52,9.63,8.19,11.38
06015,California,Del Norte County,Both,2009,27.8,23.76,32.14,20.83,17.4,24.23
06017,California,El Dorado County,Both,2009,17.22,14.44,20.16,12.69,10.73,15.02
06019,California,Fresno County,Both,2009,17.17,14.66,19.77,11.86,10.12,13.73
06021,California,Glenn County,Both,2009,21.18,17.41,24.56,15.56,12.9,18.38
06023,California,Humboldt County,Both,2009,22.6,19.06,25.74,16.18,13.56,18.57
06025,California,Imperial County,Both,2009,16.77,13.49,20.01,10.9,8.85,12.94
06027,California,Inyo County,Both,2009,20.5,16.85,24.25,14.91,12.24,17.88
06029,California,Kern County,Both,2009,19.24,16.81,22.07,14.05,12.09,16.15
06031,California,Kings County,Both,2009,18.27,15.23,21.53,13.01,10.87,15.74
06033,California,Lake County,Both,2009,24.8,20.96,28.99,18.66,15.8,21.87
06035,California,Lassen County,Both,2009,24.93,21.01,28.91,18.28,15.15,21.58
06037,California,Los Angeles County,Both,2009,14.76,13.57,16.1,9.22,8.39,10.22
06039,California,Madera County,Both,2009,19.6,16.39,23.3,13.51,11.23,16.19
06041,California,Marin County,Both,2009,12.93,10.77,15.34,8.52,7.12,10.16
06043,California,Mariposa County,Both,2009,19.98,16.89,23.95,14.82,12.29,17.79
06045,California,Mendocino County,Both,2009,23.27,19.87,27.07,16.76,14.35,19.87
06047,California,Merced County,Both,2009,18.56,15.64,21.75,13.26,11.13,15.66
06049,California,Modoc County,Both,2009,23.43,19.82,27.52,17.19,14.43,20.43
06051,California,Mono County,Both,2009,17.9,14.75,21.24,12.28,10.25,14.8
06053,California,Monterey County,Both,2009,16.03,13.51,18.75,10.59,8.92,12.58
06055,California,Napa County,Both,2009,15.92,13.46,18.82,11.08,9.19,13.16
06057,California,Nevada County,Both,2009,17.67,14.93,20.92,12.77,10.71,15.26
06059,California,Orange County,Both,2009,12.88,11.24,14.72,8.71,7.58,10
06061,California,Placer County,Both,2009,15.11,12.69,17.69,11.25,9.58,13.22
06063,California,Plumas County,Both,2009,20.99,17.5,24.77,16.27,13.4,19.39
06065,California,Riverside County,Both,2009,17.91,15.83,19.99,13.06,11.53,14.69
06067,California,Sacramento County,Both,2009,17.4,15.07,19.82,12.77,11,14.47
06069,California,San Benito County,Both,2009,15.51,12.7,18.47,10.75,8.88,13
06071,California,San Bernardino County,Both,2009,19.26,17.07,21.72,13.71,12.2,15.36
06073,California,San Diego County,Both,2009,15.15,13.5,16.85,10.17,8.96,11.51
06075,California,San Francisco County,Both,2009,12.74,10.65,15.35,8.25,6.96,10.05
06077,California,San Joaquin County,Both,2009,19.18,16.44,22.19,14.24,12.13,16.55
06079,California,San Luis Obispo County,Both,2009,15.2,12.94,17.94,11.19,9.48,13.18
06081,California,San Mateo County,Both,2009,12.05,10.08,14.19,7.84,6.64,9.49
06083,California,Santa Barbara County,Both,2009,14.05,11.67,16.65,9.8,8.13,11.69
06085,California,Santa Clara County,Both,2009,11.66,9.94,13.62,7.92,6.73,9.31
06087,California,Santa Cruz County,Both,2009,13.62,11.32,16.17,9.15,7.59,10.93
06089,California,Shasta County,Both,2009,23.51,20.45,27.28,18.39,15.76,21.49
06091,California,Sierra County,Both,2009,22.35,18.22,26.39,16.96,14.07,20.59
06093,California,Siskiyou County,Both,2009,22.36,18.91,26.14,16.68,13.89,19.64
06095,California,Solano County,Both,2009,17.23,14.62,20.11,12.45,10.43,14.74
06097,California,Sonoma County,Both,2009,17.53,15.12,20.39,12.58,10.85,14.52
06099,California,Stanislaus County,Both,2009,19.19,16.25,22.14,14.37,12.31,16.83
06101,California,Sutter County,Both,2009,19.06,15.62,22.57,14.59,12.01,17.53
06103,California,Tehama County,Both,2009,23.86,20.27,28.01,18.56,15.63,21.85
06105,California,Trinity County,Both,2009,23.12,19.18,27.24,17.23,14.32,20.46
06107,California,Tulare County,Both,2009,17.77,14.99,20.53,12.51,10.6,14.64
06109,California,Tuolumne County,Both,2009,22.98,19.12,26.87,17.06,14.24,20.17
06111,California,Ventura County,Both,2009,14.74,12.74,16.94,9.73,8.23,11.4
06113,California,Yolo County,Both,2009,13.68,11.16,16.36,9.54,7.73,11.52
06115,California,Yuba County,Both,2009,21.83,18.13,25.92,17.08,14.36,20.05
,Colorado,,Both,2009,19.51,18.86,20.24,13.85,13.31,14.45
08003,Colorado,Alamosa County,Both,2009,20.8,17.78,24.22,13.79,11.57,16.34
08005,Colorado,Arapahoe County,Both,2009,18.87,16.89,21.01,13.46,11.95,15.07
08007,Colorado,Archuleta County,Both,2009,21.16,17.9,24.98,14.63,12.35,17.42
08009,Colorado,Baca County,Both,2009,23.39,19.63,27.84,17.11,14.31,20.71
08011,Colorado,Bent County,Both,2009,28.54,24.12,33.37,20.42,16.85,24.47
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,2009,18.99,17.67,20.42,13.32,12.29,14.36
08015,Colorado,Chaffee County,Both,2009,22.49,19.32,26.06,15.98,13.64,18.82
08017,Colorado,Cheyenne County,Both,2009,23.71,20.04,27.98,17.58,14.7,20.84
08019,Colorado,Clear Creek County,Both,2009,17.69,14.53,21.4,12.44,10.21,15.38
08021,Colorado,Conejos County,Both,2009,19.74,16.35,23.39,12.48,10.19,15.16
08023,Colorado,Costilla County,Both,2009,23.32,19.72,27.64,14.39,11.9,17.35
08025,Colorado,Crowley County,Both,2009,29.87,25.57,34.48,21.93,18.53,25.98
08027,Colorado,Custer County,Both,2009,23.66,20.12,27.95,17.37,14.66,20.71
08029,Colorado,Delta County,Both,2009,24.32,20.75,27.99,18.46,15.9,21.61
08031,Colorado,Denver County,Both,2009,21.86,19.5,24.08,14.79,13.11,16.55
08033,Colorado,Dolores County,Both,2009,22.64,18.89,26.94,17.93,15.08,21.55
08035,Colorado,Douglas County,Both,2009,11.34,9.38,13.29,7.78,6.45,9.27
08037,Colorado,Eagle County,Both,2009,14.4,12.1,17.09,9.09,7.54,10.95
08039,Colorado,Elbert County,Both,2009,17.18,14.6,20.11,12.75,10.97,14.91
08041,Colorado,El Paso County,Both,2009,19.95,17.92,22.05,14.74,13.16,16.47
08043,Colorado,Fremont County,Both,2009,29.59,26.16,33.37,22.34,19.61,25.38
08045,Colorado,Garfield County,Both,2009,21.04,18.1,24.23,14.96,12.85,17.61
08047,Colorado,Gilpin County,Both,2009,21.43,18.01,25.11,15.81,12.95,18.6
08049,Colorado,Grand County,Both,2009,20.73,17.5,24.22,14.82,12.37,17.71
08051,Colorado,Gunnison County,Both,2009,15.54,12.86,18.6,10.36,8.6,12.49
08053,Colorado,Hinsdale County,Both,2009,16.75,13.78,20.07,11.16,9.06,13.64
08055,Colorado,Huerfano County,Both,2009,23.08,19.25,26.81,15.93,13.32,19.04
08057,Colorado,Jackson County,Both,2009,21.07,17.38,24.82,15.23,12.37,18.35
08061,Colorado,Kiowa County,Both,2009,20.87,17.34,25.1,15.3,12.61,18.45
08063,Colorado,Kit Carson County,Both,2009,24.88,21.02,29.4,18.3,15.15,22.03
08065,Colorado,Lake County,Both,2009,21.73,18.14,25.67,14.94,12.43,17.76
08067,Colorado,La Plata County,Both,2009,17.9,15.24,20.87,12.37,10.5,14.68
08069,Colorado,Larimer County,Both,2009,17.44,15.14,19.81,12.27,10.61,13.99
08071,Colorado,Las Animas County,Both,2009,24.36,20.84,28.25,16.98,14.31,19.68
08073,Colorado,Lincoln County,Both,2009,27.82,23.81,32.2,21.36,18.21,25.27
08075,Colorado,Logan County,Both,2009,27.52,23.97,31.27,20.76,17.97,23.89
08077,Colorado,Mesa County,Both,2009,22.36,19.78,25.31,17.3,15.29,19.59
08079,Colorado,Mineral County,Both,2009,17.55,14.81,20.97,11.97,9.62,14.45
08081,Colorado,Moffat County,Both,2009,24.42,20.74,28.61,19.55,16.82,22.85
08083,Colorado,Montezuma County,Both,2009,20.52,17.22,23.91,14.67,12.25,17.35
08085,Colorado,Montrose County,Both,2009,21.06,17.76,24.6,16.13,13.72,19.03
08087,Colorado,Morgan County,Both,2009,23.91,20.42,27.41,17.72,15.01,20.48
08089,Colorado,Otero County,Both,2009,26.04,22.42,29.64,18.96,16.22,21.73
08091,Colorado,Ouray County,Both,2009,16.86,14.05,20.08,11.64,9.64,14.14
08093,Colorado,Park County,Both,2009,19.87,16.68,22.89,14.25,11.86,16.76
08095,Colorado,Phillips County,Both,2009,21.82,18.33,25.55,15.82,12.95,19.01
08097,Colorado,Pitkin County,Both,2009,13.76,11.25,16.59,9.17,7.49,11.11
08099,Colorado,Prowers County,Both,2009,22.13,18.52,26.26,15.46,12.72,18.65
08101,Colorado,Pueblo County,Both,2009,25.97,23.04,29.03,19.24,17.09,21.54
08103,Colorado,Rio Blanco County,Both,2009,19.28,16.04,22.59,14.27,11.71,17.17
08105,Colorado,Rio Grande County,Both,2009,22.27,18.85,26.02,15.01,12.49,17.74
08107,Colorado,Routt County,Both,2009,14.67,12.23,17.14,10.02,8.26,11.97
08109,Colorado,Saguache County,Both,2009,22.14,18.41,26.12,14.53,11.85,17.57
08111,Colorado,San Juan County,Both,2009,22.42,18.8,26.5,16.19,13.38,19.52
08113,Colorado,San Miguel County,Both,2009,12.84,10.42,15.51,8.65,7.02,10.67
08115,Colorado,Sedgwick County,Both,2009,23.99,20.01,28.54,17.88,14.66,21.42
08117,Colorado,Summit County,Both,2009,15.22,12.89,18.18,9.99,8.33,12.17
08119,Colorado,Teller County,Both,2009,24.09,20.79,27.87,17.73,15.12,20.89
08121,Colorado,Washington County,Both,2009,22.18,18.49,26.23,16.77,13.89,20.04
08125,Colorado,Yuma County,Both,2009,22.55,18.79,26.49,16.53,13.62,19.71
,Connecticut,,Both,2009,18.78,18.01,19.56,13.31,12.64,13.9
09001,Connecticut,Fairfield County,Both,2009,15.9,14.23,17.44,10.23,9.06,11.37
09003,Connecticut,Hartford County,Both,2009,18.59,16.87,20.23,13.23,12.01,14.48
09005,Connecticut,Litchfield County,Both,2009,20.74,18.3,23.39,14.66,12.66,16.85
09007,Connecticut,Middlesex County,Both,2009,18.77,16.16,21.57,14.04,12.03,16.25
09009,Connecticut,New Haven County,Both,2009,21.29,19.42,23.17,15.4,13.96,16.72
09011,Connecticut,New London County,Both,2009,19.99,17.59,22.49,15.01,13.21,17.13
09013,Connecticut,Tolland County,Both,2009,16.55,14.19,19.23,12.32,10.41,14.46
09015,Connecticut,Windham County,Both,2009,21.22,18.42,24.31,16.49,14.33,18.95
,Delaware,,Both,2009,22.56,21.45,23.72,16.95,16,17.94
