fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
01109,Alabama,Pike County,Both,2005,24.72,22.06,27.61,18.52,16.09,21.13
01111,Alabama,Randolph County,Both,2005,28.94,26.14,32.11,22.63,20.02,25.55
01113,Alabama,Russell County,Both,2005,28.89,25.96,32.07,22.58,19.77,25.67
01115,Alabama,St. Clair County,Both,2005,28.92,26.23,31.72,23.47,20.93,26.44
01117,Alabama,Shelby County,Both,2005,20.92,18.95,23.12,15.11,13.42,17.01
01119,Alabama,Sumter County,Both,2005,25.06,22.17,28.05,18,15.5,21.08
01121,Alabama,Talladega County,Both,2005,29.19,26.61,31.84,22.46,20.13,25.12
01123,Alabama,Tallapoosa County,Both,2005,29.47,26.62,32.27,22.93,20.21,25.79
01125,Alabama,Tuscaloosa County,Both,2005,24.12,22.27,26.33,18.76,16.85,20.75
01127,Alabama,Walker County,Both,2005,30.8,28.17,33.57,25.13,22.66,27.96
01129,Alabama,Washington County,Both,2005,28.09,25.24,31.15,21.81,19.01,24.89
01131,Alabama,Wilcox County,Both,2005,24.29,21.42,27.39,17.67,15.23,20.35
01133,Alabama,Winston County,Both,2005,30.26,27.24,33.45,25.1,22.18,28
,Alaska,,Both,2005,25.3,24.56,26.03,17.97,17.33,18.64
02013,Alaska,Aleutians East Borough,Both,2005,34.94,31.33,38.61,23.16,20.03,26.7
02016,Alaska,Aleutians West Census Area,Both,2005,34.11,30.84,37.44,24.5,21.67,27.78
02020,Alaska,Anchorage Municipality,Both,2005,22.11,20.92,23.31,15.84,14.73,17.02
02050,Alaska,Bethel Census Area,Both,2005,35.67,33.07,38.39,21.4,19.06,23.96
02060,Alaska,Bristol Bay Borough,Both,2005,32.1,28.7,35.69,21.08,18.29,23.86
,Alaska,Denali Borough/Yukon-Koyukuk Census Area,Both,2005,35.89,33.22,38.53,24.03,21.69,26.37
02070,Alaska,Dillingham Census Area,Both,2005,36.22,32.95,39.46,21.2,18.41,23.97
02090,Alaska,Fairbanks North Star Borough,Both,2005,23.25,22.07,24.49,16.8,15.71,17.92
02100,Alaska,Haines Borough,Both,2005,20.8,18.44,23.23,14.07,11.97,16.24
02110,Alaska,Juneau City and Borough,Both,2005,21.2,19.7,22.94,14.49,13.07,16.05
02122,Alaska,Kenai Peninsula Borough,Both,2005,25.84,24.4,27.32,19.42,18.1,20.89
02150,Alaska,Kodiak Island Borough,Both,2005,25.59,23.42,28.04,18.48,16.59,20.56
02164,Alaska,Lake and Peninsula Borough,Both,2005,35.86,32.32,39.6,21.53,18.88,24.75
02170,Alaska,Matanuska-Susitna Borough,Both,2005,28.03,26.08,30.26,20.86,19.01,22.98
02180,Alaska,Nome Census Area,Both,2005,44,40.97,47.16,30.53,27.53,33.55
02185,Alaska,North Slope Borough,Both,2005,40.37,37.36,43.54,26.89,23.9,30.03
02188,Alaska,Northwest Arctic Borough,Both,2005,44.85,41.6,48.15,30.85,27.81,34.06
02220,Alaska,Sitka City and Borough,Both,2005,25.13,22.63,27.7,17.72,15.65,19.98
,Alaska,Hoonah-Angoon Census Area/Skagway Municipality/Yakutat City and Borough,Both,2005,27.14,24.44,30.1,17.51,15.29,19.92
02240,Alaska,Southeast Fairbanks Census Area,Both,2005,28.48,25.69,31.49,20.55,17.99,23.37
02261,Alaska,Valdez-Cordova Census Area,Both,2005,25.88,23.6,28.19,18.36,16.33,20.4
02158,Alaska,Wade Hampton Census Area,Both,2005,41.96,38.35,45.4,24.58,21.41,27.76
,Alaska,Ketchikan Gateway Borough/Petersburg Census Area/Prince of Wales-Hyder Census Area/Wrangell City and Borough,Both,2005,28.72,26.89,30.58,19.69,18.01,21.33
,Arizona,,Both,2005,23.1,22.33,23.88,16.43,15.69,17.18
04001,Arizona,Apache County,Both,2005,28.51,25.81,31.36,18.1,15.75,20.69
04003,Arizona,Cochise County,Both,2005,24.83,23.12,26.67,18.7,17.17,20.33
04005,Arizona,Coconino County,Both,2005,21.31,19.53,23.16,14.54,12.91,16.34
04007,Arizona,Gila County,Both,2005,26.75,24.23,29.41,19.6,17.31,22.01
04009,Arizona,Graham County,Both,2005,24.36,21.96,26.94,17.43,15.42,19.85
04011,Arizona,Greenlee County,Both,2005,22.51,20.08,25.6,16.01,13.74,18.75
04012,Arizona,La Paz County,Both,2005,27.63,24.84,30.73,20.64,17.85,23.54
04013,Arizona,Maricopa County,Both,2005,22.36,21.25,23.45,15.75,14.65,16.84
04015,Arizona,Mohave County,Both,2005,31.87,29.81,34.09,25.03,23.01,27.24
04017,Arizona,Navajo County,Both,2005,26.36,24.15,28.64,18.1,16.17,20.17
04019,Arizona,Pima County,Both,2005,22.78,21.46,24.17,16.24,15.06,17.41
04021,Arizona,Pinal County,Both,2005,24.74,23.07,26.64,18.15,16.4,19.88
04023,Arizona,Santa Cruz County,Both,2005,22.81,21.09,24.76,14.28,12.78,15.86
04025,Arizona,Yavapai County,Both,2005,25.65,23.55,27.81,19.65,17.74,21.68
04027,Arizona,Yuma County,Both,2005,21.13,19.44,22.92,14.54,13.08,16
,Arkansas,,Both,2005,27.65,27.2,28.18,21.73,21.32,22.22
05001,Arkansas,Arkansas County,Both,2005,27.81,24.91,30.65,22.19,19.48,24.97
05003,Arkansas,Ashley County,Both,2005,29.56,26.35,32.7,23.08,20.18,25.75
05005,Arkansas,Baxter County,Both,2005,30.37,27.69,33.12,23.8,21,26.53
05007,Arkansas,Benton County,Both,2005,25.1,23.32,27.14,19.91,18.16,21.81
05009,Arkansas,Boone County,Both,2005,28.41,26.09,31.21,24.17,21.73,26.87
05011,Arkansas,Bradley County,Both,2005,31.17,28.09,34.54,23.96,21.19,27.25
05013,Arkansas,Calhoun County,Both,2005,29.13,25.93,32.6,23.51,20.64,26.83
05015,Arkansas,Carroll County,Both,2005,30.1,27.22,33.12,24.34,21.54,27.43
05017,Arkansas,Chicot County,Both,2005,30.92,27.84,34.19,22.67,19.84,25.7
05019,Arkansas,Clark County,Both,2005,24.03,21.59,26.79,18.29,15.9,20.85
05021,Arkansas,Clay County,Both,2005,33.34,30.22,36.64,27.35,24.42,30.43
05023,Arkansas,Cleburne County,Both,2005,27.73,25.14,30.76,22.39,19.89,25.23
05025,Arkansas,Cleveland County,Both,2005,27.31,24.29,30.44,21.89,19.22,24.81
05027,Arkansas,Columbia County,Both,2005,25.01,22.54,27.75,19.21,17,22.08
05029,Arkansas,Conway County,Both,2005,30.07,27.23,33.39,23.59,20.82,26.52
05031,Arkansas,Craighead County,Both,2005,28.21,25.87,30.62,22.27,20.07,24.82
05033,Arkansas,Crawford County,Both,2005,30.31,27.49,33.07,25.33,22.7,27.99
05035,Arkansas,Crittenden County,Both,2005,29.71,27.11,32.63,23.1,20.51,25.93
05037,Arkansas,Cross County,Both,2005,31.85,28.75,35.19,25.29,22.47,28.51
05039,Arkansas,Dallas County,Both,2005,27.37,24.58,30.3,21.64,19.02,24.88
05041,Arkansas,Desha County,Both,2005,29.8,27.03,32.73,23.21,20.51,26.13
05043,Arkansas,Drew County,Both,2005,27.5,24.76,30.43,20.91,18.47,23.49
05045,Arkansas,Faulkner County,Both,2005,22.91,20.96,25.14,17.84,16.03,19.86
05047,Arkansas,Franklin County,Both,2005,29.44,26.41,32.48,23.89,21.03,26.92
05049,Arkansas,Fulton County,Both,2005,30.82,27.55,34.24,24.95,21.81,27.98
05051,Arkansas,Garland County,Both,2005,31.13,28.79,33.81,23.47,21.06,25.75
05053,Arkansas,Grant County,Both,2005,27.12,24.51,30.08,22.06,19.49,25.25
05055,Arkansas,Greene County,Both,2005,32.09,29.47,35.09,26.37,23.74,29.18
05057,Arkansas,Hempstead County,Both,2005,27.48,24.64,30.42,21.39,18.92,24.15
05059,Arkansas,Hot Spring County,Both,2005,28.86,26.08,31.82,23.69,21.16,26.64
05061,Arkansas,Howard County,Both,2005,28.78,26.02,31.96,22.73,19.85,25.63
05063,Arkansas,Independence County,Both,2005,27.69,25.15,30.29,21.71,19.32,24.23
05065,Arkansas,Izard County,Both,2005,29.24,26.25,32.35,22.81,20.04,25.73
05067,Arkansas,Jackson County,Both,2005,33.15,30.03,36.46,26.61,23.51,29.86
05069,Arkansas,Jefferson County,Both,2005,26.87,24.66,29.54,20.31,18.2,22.86
05071,Arkansas,Johnson County,Both,2005,30.79,28.13,33.93,24.08,21.6,27.18
05073,Arkansas,Lafayette County,Both,2005,28.44,25.53,31.51,22.11,19.39,25.1
05075,Arkansas,Lawrence County,Both,2005,31.95,28.97,35.22,26.32,23.24,29.63
05077,Arkansas,Lee County,Both,2005,30.21,26.9,33.9,23.36,20.23,26.81
05079,Arkansas,Lincoln County,Both,2005,29.87,26.92,33.21,23.49,20.47,26.85
05081,Arkansas,Little River County,Both,2005,28.51,25.46,31.48,22.73,19.93,25.8
05083,Arkansas,Logan County,Both,2005,31.99,29.09,35.05,25.89,23.09,28.97
05085,Arkansas,Lonoke County,Both,2005,27.76,25.08,30.53,22.01,19.6,24.81
05087,Arkansas,Madison County,Both,2005,29.9,26.63,32.92,23.97,20.95,26.98
05089,Arkansas,Marion County,Both,2005,28.73,25.96,31.88,23.74,21.06,26.74
05091,Arkansas,Miller County,Both,2005,29.43,26.89,32.29,24.07,21.57,26.85
05093,Arkansas,Mississippi County,Both,2005,31.38,28.82,34.01,25.05,22.39,27.86
05095,Arkansas,Monroe County,Both,2005,28.21,25.21,31.46,22,19.17,24.97
05097,Arkansas,Montgomery County,Both,2005,28.76,25.65,31.99,23.15,20.36,26.3
05099,Arkansas,Nevada County,Both,2005,28.24,25.38,31.38,22.27,19.36,25.17
05101,Arkansas,Newton County,Both,2005,30.17,27,33.49,24.26,21.21,27.63
05103,Arkansas,Ouachita County,Both,2005,27.94,25.35,31,22.36,19.76,25.07
05105,Arkansas,Perry County,Both,2005,29.65,26.66,32.73,23.74,21,26.85
05107,Arkansas,Phillips County,Both,2005,29.88,26.82,32.77,23.23,20.32,26.19
05109,Arkansas,Pike County,Both,2005,28.61,25.49,31.81,23.1,20.08,26.07
05111,Arkansas,Poinsett County,Both,2005,34.31,31.46,37.56,28.77,25.72,32.14
05113,Arkansas,Polk County,Both,2005,29.86,27.11,32.8,24.53,21.87,27.42
05115,Arkansas,Pope County,Both,2005,28.64,26.16,31.21,21.92,19.74,24.34
05117,Arkansas,Prairie County,Both,2005,29.55,26.48,32.56,23.54,20.61,26.76
05119,Arkansas,Pulaski County,Both,2005,24.11,22.82,25.59,18,16.65,19.24
05121,Arkansas,Randolph County,Both,2005,32.08,29.25,35.58,26.46,23.66,29.73
05123,Arkansas,St. Francis County,Both,2005,30.49,27.58,33.42,23.14,20.56,26.2
05125,Arkansas,Saline County,Both,2005,27.15,25.1,29.34,21.64,19.58,23.92
05127,Arkansas,Scott County,Both,2005,31.29,28.27,34.63,25.75,22.77,29.16
05129,Arkansas,Searcy County,Both,2005,30.6,27.31,33.95,25.03,22,28.36
05131,Arkansas,Sebastian County,Both,2005,27.79,25.53,30.12,22.35,20.17,24.7
05133,Arkansas,Sevier County,Both,2005,28.67,25.85,31.76,22.51,19.69,25.42
05135,Arkansas,Sharp County,Both,2005,32.55,29.51,35.6,26.44,23.42,29.55
05137,Arkansas,Stone County,Both,2005,30.69,27.45,33.7,24.68,21.81,27.67
05139,Arkansas,Union County,Both,2005,28.98,26.42,31.54,22.57,20.15,25.04
05141,Arkansas,Van Buren County,Both,2005,29.06,26.31,32.01,23.12,20.47,25.94
05143,Arkansas,Washington County,Both,2005,25.14,23.4,27.04,19.34,17.81,21.17
05145,Arkansas,White County,Both,2005,27.56,25.18,30.06,22.3,20.18,24.75
05147,Arkansas,Woodruff County,Both,2005,31.12,27.91,34.52,23.98,21.02,27.01
05149,Arkansas,Yell County,Both,2005,32.68,29.64,35.96,25.73,22.92,28.77
,California,,Both,2005,17.98,17.48,18.59,12.15,11.72,12.66
06001,California,Alameda County,Both,2005,15.95,14.25,17.58,11.01,9.64,12.57
06003,California,Alpine County,Both,2005,23.44,20.4,26.9,15.73,13.41,18.61
06005,California,Amador County,Both,2005,24.28,21.47,27.56,18.13,15.53,21.32
06007,California,Butte County,Both,2005,22.29,19.89,24.64,16.86,14.75,19.2
06009,California,Calaveras County,Both,2005,22.93,20.05,25.91,16.98,14.4,19.6
06011,California,Colusa County,Both,2005,23.66,21.03,26.71,16.19,13.96,18.84
06013,California,Contra Costa County,Both,2005,16.07,14.44,17.86,11.21,9.87,12.78
06015,California,Del Norte County,Both,2005,27.32,24.3,30.62,20.03,17.29,23.18
06017,California,El Dorado County,Both,2005,19.62,17.32,21.97,14.38,12.43,16.59
06019,California,Fresno County,Both,2005,19.21,17.39,21.13,13.54,11.85,15.32
06021,California,Glenn County,Both,2005,24.12,21.26,26.89,17.53,15.16,19.99
06023,California,Humboldt County,Both,2005,22.54,19.93,25,16.39,14.05,18.52
06025,California,Imperial County,Both,2005,18.26,15.94,20.73,11.29,9.47,13.06
06027,California,Inyo County,Both,2005,22.71,20.05,25.67,16.67,14.43,19.16
06029,California,Kern County,Both,2005,21.63,19.53,23.96,15.55,13.82,17.6
06031,California,Kings County,Both,2005,20.87,18.46,23.57,15.44,13.14,17.87
06033,California,Lake County,Both,2005,25.62,22.72,28.66,19.01,16.41,21.86
06035,California,Lassen County,Both,2005,26.99,23.88,30.04,19.66,16.96,22.56
06037,California,Los Angeles County,Both,2005,18.22,17.17,19.33,11.37,10.4,12.41
06039,California,Madera County,Both,2005,21.99,19.62,24.85,15.24,13.16,17.85
06041,California,Marin County,Both,2005,15.06,13.23,17.13,9.91,8.52,11.65
06043,California,Mariposa County,Both,2005,22.11,19.48,25.2,16.29,13.96,18.88
06045,California,Mendocino County,Both,2005,22.7,20.18,25.48,16.44,14.31,18.95
06047,California,Merced County,Both,2005,20.9,18.56,23.6,14.33,12.38,16.61
06049,California,Modoc County,Both,2005,26.34,23.51,29.77,19.4,16.67,22.51
06051,California,Mono County,Both,2005,20.21,17.75,22.91,14.49,12.47,16.91
06053,California,Monterey County,Both,2005,18.48,16.44,20.67,12.82,11.21,14.77
06055,California,Napa County,Both,2005,17.97,15.91,20.32,12.94,11.07,15.02
06057,California,Nevada County,Both,2005,19.92,17.53,22.56,14.83,12.86,17.14
06059,California,Orange County,Both,2005,15.88,14.61,17.26,10.25,9.16,11.45
06061,California,Placer County,Both,2005,17.79,15.66,20.03,12.9,11.11,15.02
06063,California,Plumas County,Both,2005,23.28,20.3,26.2,17.53,15.06,20.28
06065,California,Riverside County,Both,2005,18.6,17.11,20.24,13.28,11.85,14.78
06067,California,Sacramento County,Both,2005,19.6,17.95,21.37,14.32,12.83,16.01
06069,California,San Benito County,Both,2005,18.28,16.18,20.69,12.5,10.65,14.51
06071,California,San Bernardino County,Both,2005,20.02,18.47,21.57,14.19,12.71,15.84
06073,California,San Diego County,Both,2005,16.87,15.59,18.3,11.53,10.33,12.79
06075,California,San Francisco County,Both,2005,16.23,14.44,18.34,10.82,9.3,12.58
06077,California,San Joaquin County,Both,2005,21.97,19.99,24.35,15.77,13.98,18.04
06079,California,San Luis Obispo County,Both,2005,17.7,15.76,19.91,13.29,11.57,15.37
06081,California,San Mateo County,Both,2005,15.36,13.61,17.28,10.39,9.02,11.98
06083,California,Santa Barbara County,Both,2005,16.67,14.83,18.86,11.47,9.97,13.31
06085,California,Santa Clara County,Both,2005,13.72,12.4,15.24,9.11,7.95,10.41
06087,California,Santa Cruz County,Both,2005,16.26,14.35,18.37,11.03,9.51,12.87
06089,California,Shasta County,Both,2005,25.51,22.82,28.43,19.28,16.78,21.81
06091,California,Sierra County,Both,2005,23.99,20.86,27.35,18.01,15.42,21.14
06093,California,Siskiyou County,Both,2005,23.77,20.93,26.6,17.22,14.82,19.9
06095,California,Solano County,Both,2005,19.13,16.96,21.44,13.88,11.95,15.95
06097,California,Sonoma County,Both,2005,18.78,16.86,20.9,13.43,11.72,15.41
06099,California,Stanislaus County,Both,2005,21.77,19.7,24.09,15.5,13.6,17.57
06101,California,Sutter County,Both,2005,22.46,19.68,25.26,16.47,14,19.04
06103,California,Tehama County,Both,2005,25.54,22.75,28.37,19.8,17.31,22.48
06105,California,Trinity County,Both,2005,25.31,22.39,28.22,18.74,16.28,21.36
06107,California,Tulare County,Both,2005,20.47,18.4,22.81,14.72,12.76,16.83
06109,California,Tuolumne County,Both,2005,25.12,22.18,28.03,18.81,16.27,21.47
06111,California,Ventura County,Both,2005,17.5,15.75,19.46,11.41,9.93,13.04
06113,California,Yolo County,Both,2005,16.72,14.65,18.92,11.72,9.94,13.63
06115,California,Yuba County,Both,2005,24.99,22.04,27.97,19.19,16.52,21.92
,Colorado,,Both,2005,20.95,20.51,21.43,15.07,14.68,15.52
08003,Colorado,Alamosa County,Both,2005,21.43,19.03,23.97,14.14,12.03,16.41
08005,Colorado,Arapahoe County,Both,2005,20.69,19.42,21.99,15,13.93,16.1
08007,Colorado,Archuleta County,Both,2005,22.28,19.78,25.25,15.78,13.72,18.32
08009,Colorado,Baca County,Both,2005,24.44,21.53,27.94,19.22,16.74,22.5
08011,Colorado,Bent County,Both,2005,27.12,24.18,30.38,20.23,17.49,23.23
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,2005,20.43,19.65,21.28,14.81,14.03,15.62
08015,Colorado,Chaffee County,Both,2005,23.32,20.65,26.15,16.69,14.5,19.14
08017,Colorado,Cheyenne County,Both,2005,21.86,19.17,24.76,17.03,14.65,19.63
08019,Colorado,Clear Creek County,Both,2005,19.22,16.81,21.83,13.19,11.25,15.34
08021,Colorado,Conejos County,Both,2005,22.13,19.47,25.14,14.23,12.19,16.56
08023,Colorado,Costilla County,Both,2005,23.06,20.26,26.08,14.22,11.97,16.66
08025,Colorado,Crowley County,Both,2005,26.72,23.74,30.1,19.88,17.13,22.92
08027,Colorado,Custer County,Both,2005,23.76,21.07,26.91,17.72,15.39,20.56
08029,Colorado,Delta County,Both,2005,24.78,22.54,27.62,18.79,16.69,21.34
08031,Colorado,Denver County,Both,2005,23.36,22.15,24.65,15.38,14.4,16.58
08033,Colorado,Dolores County,Both,2005,27.34,24.17,30.59,21.13,18.28,24.22
08035,Colorado,Douglas County,Both,2005,12.97,11.79,14.37,9.2,8.15,10.42
08037,Colorado,Eagle County,Both,2005,16.72,14.77,18.89,10.92,9.45,12.63
08039,Colorado,Elbert County,Both,2005,20.46,18.15,23.22,15.49,13.46,18.07
08041,Colorado,El Paso County,Both,2005,21.19,20.12,22.43,15.44,14.43,16.57
08043,Colorado,Fremont County,Both,2005,30.09,27.52,32.77,22.8,20.37,25.46
08045,Colorado,Garfield County,Both,2005,21.55,19.31,23.89,16.18,14.21,18.3
08047,Colorado,Gilpin County,Both,2005,20.5,17.99,23.09,14.63,12.48,17.04
08049,Colorado,Grand County,Both,2005,22.08,19.6,24.73,16.29,14.06,18.53
08051,Colorado,Gunnison County,Both,2005,17.79,15.54,20.4,11.91,10.1,13.97
08053,Colorado,Hinsdale County,Both,2005,22.89,19.66,26.06,16.74,14.32,19.45
08055,Colorado,Huerfano County,Both,2005,24.29,21.4,27.32,17.02,14.56,19.8
08057,Colorado,Jackson County,Both,2005,21.6,19.23,23.98,16.82,14.71,19.04
08061,Colorado,Kiowa County,Both,2005,22.07,19.25,25.16,17.08,14.6,19.71
08063,Colorado,Kit Carson County,Both,2005,25.22,22.3,28.5,19.89,17.15,22.85
08065,Colorado,Lake County,Both,2005,23.51,20.8,26.58,16.55,14.3,19.22
08067,Colorado,La Plata County,Both,2005,19.8,17.54,22.15,13.09,11.29,15.12
08069,Colorado,Larimer County,Both,2005,18.77,17.41,20.32,13.89,12.61,15.3
08071,Colorado,Las Animas County,Both,2005,24.79,22.16,27.78,18,15.59,20.58
08073,Colorado,Lincoln County,Both,2005,25.5,22.68,28.64,20.17,17.47,23.36
08075,Colorado,Logan County,Both,2005,26.57,23.89,29.54,20.87,18.41,23.77
08077,Colorado,Mesa County,Both,2005,23.52,21.72,25.51,18.39,16.71,20.27
08079,Colorado,Mineral County,Both,2005,20.43,17.92,23.41,14.53,12.43,16.94
08081,Colorado,Moffat County,Both,2005,26.93,24.02,30.19,21.42,18.53,24.32
08083,Colorado,Montezuma County,Both,2005,22.89,20.35,25.74,16.65,14.49,19.14
08085,Colorado,Montrose County,Both,2005,24.04,21.63,26.59,18.77,16.58,21.23
08087,Colorado,Morgan County,Both,2005,23.96,21.51,26.62,18.6,16.16,21.1
08089,Colorado,Otero County,Both,2005,26,23.28,28.86,18.98,16.52,21.51
08091,Colorado,Ouray County,Both,2005,18.56,16.24,21.07,13.09,11.09,15.3
08093,Colorado,Park County,Both,2005,20.79,18.39,23.34,14.88,12.77,17.27
08095,Colorado,Phillips County,Both,2005,22.93,20.28,25.76,17.77,15.31,20.35
08097,Colorado,Pitkin County,Both,2005,14.7,12.87,16.7,9.43,8.01,11.04
08099,Colorado,Prowers County,Both,2005,24.06,21.25,26.87,18.03,15.7,20.45
08101,Colorado,Pueblo County,Both,2005,26.41,24.5,28.6,19.48,17.61,21.58
08103,Colorado,Rio Blanco County,Both,2005,20.6,18.05,23.36,15.42,13.31,17.95
08105,Colorado,Rio Grande County,Both,2005,23.48,20.73,26.15,15.94,13.63,18.31
08107,Colorado,Routt County,Both,2005,17.41,15.19,19.69,12.18,10.47,14.01
08109,Colorado,Saguache County,Both,2005,23.7,20.95,26.76,15.69,13.38,18.16
08111,Colorado,San Juan County,Both,2005,17.94,15.63,20.61,11.67,9.83,13.64
08113,Colorado,San Miguel County,Both,2005,16.06,13.8,18.56,10.96,9.31,12.99
08115,Colorado,Sedgwick County,Both,2005,23.99,21.18,27.14,18.8,16.27,21.79
08117,Colorado,Summit County,Both,2005,16.37,14.5,18.6,10.92,9.38,12.74
08119,Colorado,Teller County,Both,2005,21.95,19.88,24.12,16.33,14.46,18.45
08121,Colorado,Washington County,Both,2005,23.21,20.64,26.23,18.45,16.05,21.37
08125,Colorado,Yuma County,Both,2005,22.83,20.18,25.59,17.76,15.34,20.45
,Connecticut,,Both,2005,21.04,20.46,21.66,15.39,14.84,15.96
09001,Connecticut,Fairfield County,Both,2005,18.64,17.78,19.56,12.78,12.02,13.61
09003,Connecticut,Hartford County,Both,2005,21.08,20.1,22.05,15.43,14.5,16.38
09005,Connecticut,Litchfield County,Both,2005,21.81,20.19,23.55,16.05,14.54,17.74
09007,Connecticut,Middlesex County,Both,2005,20.55,18.8,22.32,15.11,13.6,16.72
09009,Connecticut,New Haven County,Both,2005,22.81,21.84,23.85,17.17,16.24,18.16
09011,Connecticut,New London County,Both,2005,22.3,20.79,23.82,16.63,15.28,18.16
09013,Connecticut,Tolland County,Both,2005,19.33,17.8,21.04,14.58,13.04,16.21
09015,Connecticut,Windham County,Both,2005,25.35,23.54,27.43,19.63,17.83,21.63
,Delaware,,Both,2005,24.74,23.79,25.77,19.15,18.18,20.1
