fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
04017,Arizona,Navajo County,Both,2008,23.45,20.32,26.78,16.62,14.27,19.21
04019,Arizona,Pima County,Both,2008,20.9,18.85,23.07,14.77,13.26,16.36
04021,Arizona,Pinal County,Both,2008,22.48,19.97,25.41,16.71,14.59,18.87
04023,Arizona,Santa Cruz County,Both,2008,21.81,19.11,24.9,13.47,11.83,15.57
04025,Arizona,Yavapai County,Both,2008,25.39,22.38,28.44,19.35,17.17,21.94
04027,Arizona,Yuma County,Both,2008,19.77,17.05,22.46,13.25,11.5,15.06
,Arkansas,,Both,2008,26.86,26.2,27.6,20.51,20,21.07
05001,Arkansas,Arkansas County,Both,2008,27.13,23.07,31.2,20.51,17.31,23.69
05003,Arkansas,Ashley County,Both,2008,28.7,24.75,32.48,21.76,18.46,24.96
05005,Arkansas,Baxter County,Both,2008,29.82,26.11,34.03,23.77,20.53,27.3
05007,Arkansas,Benton County,Both,2008,23.26,20.81,26.26,18.2,16.36,20.49
05009,Arkansas,Boone County,Both,2008,28.03,24.36,32.07,22.84,19.97,26.3
05011,Arkansas,Bradley County,Both,2008,29.16,24.96,33.99,21.58,18.29,25.2
05013,Arkansas,Calhoun County,Both,2008,30.34,25.9,35.36,23.95,20.3,28.29
05015,Arkansas,Carroll County,Both,2008,28.13,24.54,32.13,21.93,19.04,25.46
05017,Arkansas,Chicot County,Both,2008,29.03,25,33.44,21.14,18.03,24.36
05019,Arkansas,Clark County,Both,2008,24.04,20.47,28.14,17.9,15.02,21.27
05021,Arkansas,Clay County,Both,2008,33.14,28.96,37.54,27.39,24.02,31.42
05023,Arkansas,Cleburne County,Both,2008,28.61,24.93,33.1,22.32,19.28,25.84
05025,Arkansas,Cleveland County,Both,2008,27.02,23.22,31.35,20.69,17.69,24.18
05027,Arkansas,Columbia County,Both,2008,23.73,20.02,27.72,17.66,14.81,20.88
05029,Arkansas,Conway County,Both,2008,28.78,24.96,32.84,22.75,19.81,26.12
05031,Arkansas,Craighead County,Both,2008,26.45,23.03,30.11,20.11,17.52,22.92
05033,Arkansas,Crawford County,Both,2008,27.14,23.31,31.33,21.96,18.94,25.32
05035,Arkansas,Crittenden County,Both,2008,29.31,25.78,33.28,22.32,19.47,25.58
05037,Arkansas,Cross County,Both,2008,30.87,26.74,35.39,24.34,21.21,27.97
05039,Arkansas,Dallas County,Both,2008,28.3,24.47,32.23,21.74,18.61,25.2
05041,Arkansas,Desha County,Both,2008,26.95,22.89,31.54,20.2,17.31,23.59
05043,Arkansas,Drew County,Both,2008,25.44,21.9,29.48,19.04,16.21,22.11
05045,Arkansas,Faulkner County,Both,2008,22.94,19.69,26.56,17.69,15.32,20.3
05047,Arkansas,Franklin County,Both,2008,29.47,25.23,33.85,23.67,20.14,27.27
05049,Arkansas,Fulton County,Both,2008,31.4,26.75,35.89,25.3,21.46,29.19
05051,Arkansas,Garland County,Both,2008,30.58,27.15,34.54,23.37,20.44,26.51
05053,Arkansas,Grant County,Both,2008,27.67,23.82,31.67,21.77,18.73,25.42
05055,Arkansas,Greene County,Both,2008,30.18,26.21,34.31,24.41,21.12,27.72
05057,Arkansas,Hempstead County,Both,2008,26.69,23.2,30.62,20.73,18.05,23.99
05059,Arkansas,Hot Spring County,Both,2008,28.86,24.88,33.15,22.83,19.68,26.19
05061,Arkansas,Howard County,Both,2008,28.86,24.84,33.18,22.51,19.24,26.15
05063,Arkansas,Independence County,Both,2008,26.91,23.09,31.19,20.78,17.72,24.24
05065,Arkansas,Izard County,Both,2008,28.85,24.76,33.29,22.3,18.98,26.07
05067,Arkansas,Jackson County,Both,2008,33.54,28.84,38.09,26.6,22.98,30.65
05069,Arkansas,Jefferson County,Both,2008,28.36,25.01,32.2,20.14,17.69,23
05071,Arkansas,Johnson County,Both,2008,30.07,26.25,34.34,23.43,20.52,26.95
05073,Arkansas,Lafayette County,Both,2008,28.37,24.39,32.46,21.71,18.61,25.16
05075,Arkansas,Lawrence County,Both,2008,30.85,26.75,35.83,24.72,21.28,28.77
05077,Arkansas,Lee County,Both,2008,31.34,26.84,36.36,23.56,19.91,27.44
05079,Arkansas,Lincoln County,Both,2008,30.31,26.13,34.72,22.94,19.48,26.82
05081,Arkansas,Little River County,Both,2008,28.82,24.48,33.05,23.08,19.99,26.69
05083,Arkansas,Logan County,Both,2008,31.2,26.96,35.44,24.69,21.19,28.39
05085,Arkansas,Lonoke County,Both,2008,26.28,22.54,30.1,20.23,17.14,23.36
05087,Arkansas,Madison County,Both,2008,28.34,24.28,32.6,22.64,19.17,26.26
05089,Arkansas,Marion County,Both,2008,27.04,23.4,31.3,21.72,18.53,25.12
05091,Arkansas,Miller County,Both,2008,31.58,27.59,35.59,25.47,22.24,28.96
05093,Arkansas,Mississippi County,Both,2008,31.31,27.57,35.36,24.22,21.06,27.6
05095,Arkansas,Monroe County,Both,2008,29.06,24.76,33.29,21.78,18.67,25.28
05097,Arkansas,Montgomery County,Both,2008,27.75,23.84,32.27,21.87,18.66,25.5
05099,Arkansas,Nevada County,Both,2008,28.39,24.56,32.84,22.16,18.92,25.6
05101,Arkansas,Newton County,Both,2008,28.54,24.65,32.87,22.51,19.28,26.25
05103,Arkansas,Ouachita County,Both,2008,28.45,24.75,32.74,22.12,19.2,25.37
05105,Arkansas,Perry County,Both,2008,29.78,25.62,34.54,23.86,20.25,27.99
05107,Arkansas,Phillips County,Both,2008,29.33,25.13,33.22,21.36,18.28,24.51
05109,Arkansas,Pike County,Both,2008,27.89,24.26,32.21,22.06,18.88,25.84
05111,Arkansas,Poinsett County,Both,2008,33.29,28.71,37.77,26.88,23.43,30.76
05113,Arkansas,Polk County,Both,2008,29.65,25.91,33.69,23.28,20.07,26.62
05115,Arkansas,Pope County,Both,2008,25.99,22.51,29.48,19.74,17.22,22.66
05117,Arkansas,Prairie County,Both,2008,28.43,24.28,32.69,22.39,18.99,25.93
05119,Arkansas,Pulaski County,Both,2008,23.77,21.48,26.37,16.51,14.82,18.43
05121,Arkansas,Randolph County,Both,2008,30.22,26.19,34.82,24.19,20.8,28.4
05123,Arkansas,St. Francis County,Both,2008,31.41,27.5,35.51,23.28,20.37,26.57
05125,Arkansas,Saline County,Both,2008,26.2,22.96,29.72,20,17.25,22.97
05127,Arkansas,Scott County,Both,2008,31.14,26.8,35.82,24.59,21.18,28.16
05129,Arkansas,Searcy County,Both,2008,30,25.7,34.49,23.84,20.39,27.53
05131,Arkansas,Sebastian County,Both,2008,27.5,24.19,31.38,21.33,18.61,24.53
05133,Arkansas,Sevier County,Both,2008,28.48,24.89,32.72,21.86,18.9,25.41
05135,Arkansas,Sharp County,Both,2008,31.45,27.23,35.92,24.63,21.23,28.31
05137,Arkansas,Stone County,Both,2008,29.71,25.54,33.97,23.16,19.61,27.05
05139,Arkansas,Union County,Both,2008,28.12,24.31,31.81,21.08,18.22,24.26
05141,Arkansas,Van Buren County,Both,2008,29.59,25.53,33.8,22.87,19.73,26.22
05143,Arkansas,Washington County,Both,2008,24.18,21.37,26.94,18.23,16.25,20.53
05145,Arkansas,White County,Both,2008,25.22,21.77,28.85,20,17.28,23
05147,Arkansas,Woodruff County,Both,2008,31.3,27.31,35.7,24.4,20.79,28.05
05149,Arkansas,Yell County,Both,2008,29.76,25.76,33.88,23.44,20.34,26.93
,California,,Both,2008,16.14,15.58,16.81,11,10.63,11.44
06001,California,Alameda County,Both,2008,14.47,12.7,16.44,9.67,8.48,11.14
06003,California,Alpine County,Both,2008,19.76,16.53,23.64,13.35,11.04,15.99
06005,California,Amador County,Both,2008,23,19.2,26.62,17.51,14.64,20.61
06007,California,Butte County,Both,2008,21.23,18.31,24.47,16.1,13.65,18.63
06009,California,Calaveras County,Both,2008,21.02,17.71,24.78,15.65,13.1,18.42
06011,California,Colusa County,Both,2008,20.89,17.68,24.75,14.73,12.39,17.57
06013,California,Contra Costa County,Both,2008,14.44,12.45,16.38,9.72,8.39,11.31
06015,California,Del Norte County,Both,2008,27.49,23.59,31.63,20.43,17.18,23.6
06017,California,El Dorado County,Both,2008,18,15.41,20.79,13.61,11.72,15.79
06019,California,Fresno County,Both,2008,17.91,15.64,20.34,12.7,11.09,14.53
06021,California,Glenn County,Both,2008,21.25,17.6,24.52,15.63,13.15,18.25
06023,California,Humboldt County,Both,2008,22.26,19,25.28,16.14,13.68,18.39
06025,California,Imperial County,Both,2008,18.02,14.96,21.14,11.25,9.33,13.23
06027,California,Inyo County,Both,2008,21.51,18.05,25.13,15.76,13.26,18.53
06029,California,Kern County,Both,2008,20.09,17.86,22.71,14.48,12.63,16.41
06031,California,Kings County,Both,2008,19.54,16.6,22.75,13.95,11.78,16.63
06033,California,Lake County,Both,2008,24.77,21.07,28.82,18.71,15.98,21.7
06035,California,Lassen County,Both,2008,25.74,21.91,29.55,19.13,16.26,22.28
06037,California,Los Angeles County,Both,2008,15.72,14.62,16.99,9.91,9.11,10.85
06039,California,Madera County,Both,2008,19.94,17.01,23.39,13.83,11.69,16.35
06041,California,Marin County,Both,2008,13.48,11.44,15.91,8.79,7.48,10.36
06043,California,Mariposa County,Both,2008,20.23,17.28,24.04,15.05,12.67,17.87
06045,California,Mendocino County,Both,2008,23.34,20.07,26.88,17.13,14.88,20
06047,California,Merced County,Both,2008,19,16.29,22.03,13.54,11.46,15.84
06049,California,Modoc County,Both,2008,24.04,20.6,28.07,17.78,15.08,20.99
06051,California,Mono County,Both,2008,18.58,15.54,21.65,13.03,11.09,15.33
06053,California,Monterey County,Both,2008,16.46,14.12,19.1,11.25,9.65,13.15
06055,California,Napa County,Both,2008,16.56,14.19,19.26,11.78,9.91,13.79
06057,California,Nevada County,Both,2008,18.54,15.8,21.61,13.46,11.52,15.8
06059,California,Orange County,Both,2008,13.6,12.19,15.28,8.86,7.85,10.04
06061,California,Placer County,Both,2008,15.69,13.41,18.16,11.96,10.39,13.88
06063,California,Plumas County,Both,2008,21.44,18.03,24.91,16.42,13.82,19.36
06065,California,Riverside County,Both,2008,18.1,16.18,20.03,13.1,11.68,14.58
06067,California,Sacramento County,Both,2008,17.34,15.23,19.61,12.97,11.32,14.53
06069,California,San Benito County,Both,2008,16.19,13.53,18.98,11.34,9.44,13.43
06071,California,San Bernardino County,Both,2008,19.77,17.9,21.93,14.2,12.81,15.72
06073,California,San Diego County,Both,2008,15.27,13.82,16.88,10.05,8.97,11.27
06075,California,San Francisco County,Both,2008,13.04,11.17,15.45,8.66,7.46,10.32
06077,California,San Joaquin County,Both,2008,19.61,17.03,22.44,14.46,12.55,16.62
06079,California,San Luis Obispo County,Both,2008,15.91,13.72,18.58,11.75,10.12,13.71
06081,California,San Mateo County,Both,2008,12.72,10.84,14.77,8.31,7.17,9.85
06083,California,Santa Barbara County,Both,2008,14.78,12.52,17.21,10.43,8.86,12.22
06085,California,Santa Clara County,Both,2008,12.06,10.45,13.88,8.31,7.27,9.58
06087,California,Santa Cruz County,Both,2008,14.37,12.17,16.88,9.88,8.4,11.56
06089,California,Shasta County,Both,2008,24.27,21.4,27.76,18.55,16.06,21.24
06091,California,Sierra County,Both,2008,21.55,17.68,25.38,16.02,13.41,19.3
06093,California,Siskiyou County,Both,2008,22.61,19.38,26.23,16.53,13.97,19.25
06095,California,Solano County,Both,2008,17.67,15.25,20.35,12.9,10.98,15.06
06097,California,Sonoma County,Both,2008,18.21,15.89,20.88,13.06,11.42,14.88
06099,California,Stanislaus County,Both,2008,20.07,17.32,22.79,15.22,13.22,17.49
06101,California,Sutter County,Both,2008,19.87,16.5,23.23,15.11,12.52,17.81
06103,California,Tehama County,Both,2008,24.31,20.94,28.23,18.7,15.92,21.58
06105,California,Trinity County,Both,2008,23.78,20.09,27.87,17.77,14.99,20.77
06107,California,Tulare County,Both,2008,19.03,16.38,21.54,13.6,11.82,15.63
06109,California,Tuolumne County,Both,2008,23.9,20.3,27.74,17.73,15.1,20.61
06111,California,Ventura County,Both,2008,15.63,13.72,17.77,10.24,8.82,11.84
06113,California,Yolo County,Both,2008,14.46,12.11,17.03,10.21,8.49,12.11
06115,California,Yuba County,Both,2008,22.9,19.38,26.79,17.8,15.26,20.67
,Colorado,,Both,2008,19.76,19.14,20.39,14.15,13.67,14.69
08003,Colorado,Alamosa County,Both,2008,20.74,17.86,23.93,13.91,11.83,16.29
08005,Colorado,Arapahoe County,Both,2008,19.43,17.67,21.38,14.12,12.84,15.51
08007,Colorado,Archuleta County,Both,2008,18.82,15.84,22.35,12.93,10.91,15.47
08009,Colorado,Baca County,Both,2008,22.89,19.26,26.98,17.17,14.55,20.47
08011,Colorado,Bent County,Both,2008,27.42,23.25,32.12,20.03,16.78,23.71
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,2008,19.12,17.95,20.38,13.63,12.73,14.53
08015,Colorado,Chaffee County,Both,2008,22.44,19.52,25.74,16.23,14.05,18.94
08017,Colorado,Cheyenne County,Both,2008,21.81,18.4,25.84,16.35,13.82,19.32
08019,Colorado,Clear Creek County,Both,2008,17.27,14.28,20.74,12.03,10.03,14.64
08021,Colorado,Conejos County,Both,2008,20.31,17.04,23.81,13.16,10.95,15.71
08023,Colorado,Costilla County,Both,2008,22.7,19.31,26.64,14.31,11.95,17.06
08025,Colorado,Crowley County,Both,2008,28.66,24.7,32.89,20.99,17.78,24.6
08027,Colorado,Custer County,Both,2008,23.63,20.22,27.66,17.53,14.96,20.6
08029,Colorado,Delta County,Both,2008,23.31,20.04,26.77,17.89,15.49,20.7
08031,Colorado,Denver County,Both,2008,22.25,20.14,24.25,15.16,13.69,16.76
08033,Colorado,Dolores County,Both,2008,25.59,21.81,29.77,19.97,17.2,23.41
08035,Colorado,Douglas County,Both,2008,11.31,9.56,13.06,7.78,6.62,9.11
08037,Colorado,Eagle County,Both,2008,15.35,13.19,17.83,9.97,8.48,11.77
08039,Colorado,Elbert County,Both,2008,17.33,14.96,20.08,12.99,11.29,15.05
08041,Colorado,El Paso County,Both,2008,20.36,18.54,22.24,14.93,13.57,16.52
08043,Colorado,Fremont County,Both,2008,29.37,26.27,32.77,22.39,19.88,25.18
08045,Colorado,Garfield County,Both,2008,21.49,18.68,24.46,15.69,13.68,18.12
08047,Colorado,Gilpin County,Both,2008,20.01,16.82,23.45,14.38,11.84,16.84
08049,Colorado,Grand County,Both,2008,21.37,18.09,24.65,15.5,13.12,18.13
08051,Colorado,Gunnison County,Both,2008,15.7,13.12,18.51,10.73,9,12.7
08053,Colorado,Hinsdale County,Both,2008,17.44,14.41,20.61,11.95,9.94,14.24
08055,Colorado,Huerfano County,Both,2008,22.35,18.69,25.9,15.49,13.08,18.31
08057,Colorado,Jackson County,Both,2008,19.84,16.41,23.38,14.81,12.23,17.67
08061,Colorado,Kiowa County,Both,2008,21.44,18.09,25.44,16.15,13.57,19.14
08063,Colorado,Kit Carson County,Both,2008,25.24,21.52,29.45,18.87,15.88,22.27
08065,Colorado,Lake County,Both,2008,22.65,19.28,26.57,15.88,13.43,18.56
08067,Colorado,La Plata County,Both,2008,18.3,15.73,21,12.59,10.82,14.72
08069,Colorado,Larimer County,Both,2008,17.54,15.41,19.73,12.4,10.91,14.03
08071,Colorado,Las Animas County,Both,2008,24.32,21.07,28.1,16.94,14.49,19.51
08073,Colorado,Lincoln County,Both,2008,26.23,22.44,30.32,20.05,17.14,23.62
08075,Colorado,Logan County,Both,2008,27.24,23.9,30.76,20.78,18.1,23.62
08077,Colorado,Mesa County,Both,2008,22.6,20.24,25.47,17.71,15.9,19.79
08079,Colorado,Mineral County,Both,2008,15.86,13.32,19.02,10.8,8.71,13.02
08081,Colorado,Moffat County,Both,2008,25.41,22.02,29.32,20.35,17.86,23.35
08083,Colorado,Montezuma County,Both,2008,20.39,17.27,23.57,14.69,12.44,17.2
08085,Colorado,Montrose County,Both,2008,20.97,17.96,24.25,16.04,13.92,18.73
08087,Colorado,Morgan County,Both,2008,24.41,21.2,27.55,18.15,15.65,20.66
08089,Colorado,Otero County,Both,2008,25.43,22.11,28.81,18.39,15.89,21.07
08091,Colorado,Ouray County,Both,2008,17.02,14.36,20.08,11.88,10.02,14.16
08093,Colorado,Park County,Both,2008,19.99,16.98,22.81,14.51,12.38,16.84
08095,Colorado,Phillips County,Both,2008,22.88,19.59,26.5,17.03,14.34,20.03
08097,Colorado,Pitkin County,Both,2008,13.08,10.67,15.66,8.74,7.22,10.5
08099,Colorado,Prowers County,Both,2008,22.53,19.12,26.35,16.22,13.65,19.14
08101,Colorado,Pueblo County,Both,2008,26.71,23.94,29.54,19.88,17.89,21.95
08103,Colorado,Rio Blanco County,Both,2008,20.77,17.49,24.15,15.59,13.06,18.38
08105,Colorado,Rio Grande County,Both,2008,22.75,19.5,26.39,15.64,13.26,18.25
08107,Colorado,Routt County,Both,2008,15.78,13.46,18.26,11.1,9.45,12.9
08109,Colorado,Saguache County,Both,2008,22.08,18.6,25.84,14.92,12.37,17.69
08111,Colorado,San Juan County,Both,2008,20.17,16.95,23.91,14.19,11.73,17.08
08113,Colorado,San Miguel County,Both,2008,13.8,11.3,16.4,9.37,7.73,11.3
08115,Colorado,Sedgwick County,Both,2008,24.02,20.2,28.38,18.31,15.37,21.54
08117,Colorado,Summit County,Both,2008,15.5,13.3,18.19,10.22,8.61,12.21
08119,Colorado,Teller County,Both,2008,21.89,18.77,25.37,16.01,13.64,18.84
08121,Colorado,Washington County,Both,2008,23.07,19.48,26.89,17.51,14.73,20.55
08125,Colorado,Yuma County,Both,2008,22.58,19,26.32,16.87,14.18,19.9
,Connecticut,,Both,2008,19.51,18.77,20.22,13.89,13.26,14.43
09001,Connecticut,Fairfield County,Both,2008,16.56,15.07,17.99,10.83,9.8,11.85
09003,Connecticut,Hartford County,Both,2008,19.16,17.53,20.63,13.5,12.38,14.63
09005,Connecticut,Litchfield County,Both,2008,20.8,18.52,23.29,14.99,13.11,16.98
09007,Connecticut,Middlesex County,Both,2008,19.59,17.05,22.23,14.5,12.66,16.55
09009,Connecticut,New Haven County,Both,2008,22.22,20.48,23.91,16.35,15.07,17.51
09011,Connecticut,New London County,Both,2008,20.95,18.64,23.27,15.51,13.86,17.5
09013,Connecticut,Tolland County,Both,2008,17.24,14.99,19.75,12.69,11,14.66
09015,Connecticut,Windham County,Both,2008,22.54,19.88,25.52,17.39,15.37,19.56
,Delaware,,Both,2008,22.96,21.87,24.04,17.31,16.38,18.23
10001,Delaware,Kent County,Both,2008,24.39,22.37,26.33,18.5,16.93,20.14
