fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
01045,Alabama,Dale County,Both,1998,27.67,23.83,31.9,22.16,19.05,26
01047,Alabama,Dallas County,Both,1998,27.32,23.23,32.26,20.88,17.53,24.8
01049,Alabama,DeKalb County,Both,1998,30.48,26.19,35.19,26.1,22.07,30.54
01051,Alabama,Elmore County,Both,1998,26.49,22.64,30.58,21.89,18.34,25.75
01053,Alabama,Escambia County,Both,1998,30,25.74,34.56,25.11,21.27,29.61
01055,Alabama,Etowah County,Both,1998,30.08,26.33,34.26,24.74,21.29,28.64
01057,Alabama,Fayette County,Both,1998,28.83,24.61,33.33,24.63,20.76,28.97
01059,Alabama,Franklin County,Both,1998,29.39,25.39,34.25,24.96,21.1,29.53
01061,Alabama,Geneva County,Both,1998,29.8,25.47,33.92,24.97,21.33,29.21
01063,Alabama,Greene County,Both,1998,25.12,21.08,29.56,18.72,15.2,22.43
01065,Alabama,Hale County,Both,1998,27.04,22.98,31.29,21.31,17.79,25.31
01067,Alabama,Henry County,Both,1998,27.09,22.57,31.46,21.72,18.27,25.74
01069,Alabama,Houston County,Both,1998,27.35,23.71,31.14,21.95,18.61,25.38
01071,Alabama,Jackson County,Both,1998,31.5,27.43,36.12,26.93,23.09,31.25
01073,Alabama,Jefferson County,Both,1998,25.77,23.44,28.32,19.89,17.77,22
01075,Alabama,Lamar County,Both,1998,28.78,24.38,33.51,24.29,20.41,28.77
01077,Alabama,Lauderdale County,Both,1998,26.63,22.91,30.38,22.03,18.61,25.66
01079,Alabama,Lawrence County,Both,1998,29.9,25.72,35.03,25.19,21.31,29.53
01081,Alabama,Lee County,Both,1998,23.35,20.08,26.91,18.26,15.54,21.53
01083,Alabama,Limestone County,Both,1998,28.43,24.76,32.48,23.66,20.3,27.42
01085,Alabama,Lowndes County,Both,1998,25.9,22.03,30.3,19.73,16.37,23.58
01087,Alabama,Macon County,Both,1998,23.27,19.7,27.16,17.3,14.31,20.69
01089,Alabama,Madison County,Both,1998,22.48,19.45,25.48,17.35,14.91,19.99
01091,Alabama,Marengo County,Both,1998,26.37,22.53,30.6,20.95,17.71,24.7
01093,Alabama,Marion County,Both,1998,30.32,26.26,35.05,26.28,22.5,30.46
01095,Alabama,Marshall County,Both,1998,30.74,26.97,34.97,25.11,21.52,29.14
01097,Alabama,Mobile County,Both,1998,26.44,23.52,29.53,21.94,19.46,25.01
01099,Alabama,Monroe County,Both,1998,27.29,23.3,32.05,21.93,18.3,25.92
01101,Alabama,Montgomery County,Both,1998,23.01,20.2,26.01,18.31,15.76,21.31
01103,Alabama,Morgan County,Both,1998,29.49,25.51,33.51,24.46,20.95,28.19
01105,Alabama,Perry County,Both,1998,26.36,22.34,31.09,20.41,16.8,24.35
01107,Alabama,Pickens County,Both,1998,25.97,22.14,29.95,20.96,17.7,24.89
01109,Alabama,Pike County,Both,1998,25.35,21.35,29.3,20.37,16.84,23.87
01111,Alabama,Randolph County,Both,1998,29.12,25.14,33.86,24.19,20.59,28.46
01113,Alabama,Russell County,Both,1998,29.78,25.78,34.09,24.77,21.12,28.93
01115,Alabama,St. Clair County,Both,1998,29.86,25.95,34.14,24.59,20.97,28.73
01117,Alabama,Shelby County,Both,1998,22.21,19.29,25.67,16.76,14.11,19.77
01119,Alabama,Sumter County,Both,1998,24.69,20.71,29.31,19.1,15.98,22.86
01121,Alabama,Talladega County,Both,1998,29.25,25.55,33.16,24.3,20.78,28.34
01123,Alabama,Tallapoosa County,Both,1998,27.38,23.35,31.28,22.23,18.68,25.86
01125,Alabama,Tuscaloosa County,Both,1998,23.84,20.85,27.32,19.16,16.34,22.22
01127,Alabama,Walker County,Both,1998,30.13,26.14,34.26,25.79,22.26,29.94
01129,Alabama,Washington County,Both,1998,27.73,23.49,32.41,22.25,18.52,26.45
01131,Alabama,Wilcox County,Both,1998,26.01,22.03,30.49,19.87,16.39,23.69
01133,Alabama,Winston County,Both,1998,30.31,25.6,34.77,26.49,22.28,30.89
,Alaska,,Both,1998,25.78,24.45,27.01,20.05,18.98,21.2
02013,Alaska,Aleutians East Borough,Both,1998,31.86,27.28,37.13,24.5,20.22,29.09
02016,Alaska,Aleutians West Census Area,Both,1998,31,26.6,36.06,23.9,20.34,28.52
02020,Alaska,Anchorage Municipality,Both,1998,23.98,21.63,26.27,18.72,16.78,20.76
02050,Alaska,Bethel Census Area,Both,1998,31.54,27.02,36.02,23.03,19.33,27.1
02060,Alaska,Bristol Bay Borough,Both,1998,27.3,22.9,32.06,20.56,16.78,24.48
,Alaska,Denali Borough/Yukon-Koyukuk Census Area,Both,1998,32.46,28.33,36.69,23.86,20.32,27.6
02070,Alaska,Dillingham Census Area,Both,1998,30.06,25.58,34.91,21.93,18.49,26.39
02090,Alaska,Fairbanks North Star Borough,Both,1998,24.79,22.36,27.28,20.32,18.01,22.86
02100,Alaska,Haines Borough,Both,1998,23.34,19.71,27.37,16.96,13.93,20.3
02110,Alaska,Juneau City and Borough,Both,1998,21.59,18.92,24.43,15.53,13.46,17.88
02122,Alaska,Kenai Peninsula Borough,Both,1998,26.82,24.16,29.57,21.13,18.66,23.55
02150,Alaska,Kodiak Island Borough,Both,1998,27.5,24.14,31.37,21.28,18.22,24.69
02164,Alaska,Lake and Peninsula Borough,Both,1998,32.91,28.1,38.96,24.33,20.08,29.36
02170,Alaska,Matanuska-Susitna Borough,Both,1998,26.32,22.83,29.78,20.83,17.72,24.41
02180,Alaska,Nome Census Area,Both,1998,37.28,32.61,42.18,27.59,23.62,32
02185,Alaska,North Slope Borough,Both,1998,38.26,33.06,43.56,28.12,23.79,33.12
02188,Alaska,Northwest Arctic Borough,Both,1998,39.02,33.57,44.88,29.15,24.34,34.22
02220,Alaska,Sitka City and Borough,Both,1998,24.53,20.78,28.29,18.52,15.32,22.06
,Alaska,Hoonah-Angoon Census Area/Skagway Municipality/Yakutat City and Borough,Both,1998,27.48,23.1,31.84,19.79,16.31,23.51
02240,Alaska,Southeast Fairbanks Census Area,Both,1998,27.12,23.17,31.43,21.82,18.24,25.98
02261,Alaska,Valdez-Cordova Census Area,Both,1998,25.65,22.19,29.39,19.79,16.84,22.76
02158,Alaska,Wade Hampton Census Area,Both,1998,35.6,30.47,41.21,25.15,20.58,30.07
,Alaska,Ketchikan Gateway Borough/Petersburg Census Area/Prince of Wales-Hyder Census Area/Wrangell City and Borough,Both,1998,28.65,25.43,32.15,22.22,19.27,25.31
,Arizona,,Both,1998,22.87,21.76,24.09,19.44,18.34,20.55
04001,Arizona,Apache County,Both,1998,27.61,23.44,32.06,20.63,17.18,24.63
04003,Arizona,Cochise County,Both,1998,21.66,18.95,25.08,17.66,15.18,20.6
04005,Arizona,Coconino County,Both,1998,21.85,19.44,24.71,17.25,15.07,19.84
04007,Arizona,Gila County,Both,1998,26.24,22.56,30.47,22.49,19.17,26.35
04009,Arizona,Graham County,Both,1998,24.47,20.74,28.65,20.12,16.85,23.96
04011,Arizona,Greenlee County,Both,1998,22.79,19.1,27.13,17.06,14.06,20.99
04012,Arizona,La Paz County,Both,1998,27.08,22.97,31.28,23.03,19.45,27.15
04013,Arizona,Maricopa County,Both,1998,22.23,20.52,24.08,19.13,17.34,20.92
04015,Arizona,Mohave County,Both,1998,31.42,27.71,34.61,28.01,24.84,31.28
04017,Arizona,Navajo County,Both,1998,27.8,24.34,31.51,22.26,19.05,25.57
04019,Arizona,Pima County,Both,1998,21.84,19.92,24.05,18.21,16.5,20.19
04021,Arizona,Pinal County,Both,1998,26.75,23.23,30.21,23.38,20.2,26.7
04023,Arizona,Santa Cruz County,Both,1998,19.86,16.36,23.56,14.28,11.36,17.2
04025,Arizona,Yavapai County,Both,1998,25.16,22.05,28.19,22.36,19.39,25.41
04027,Arizona,Yuma County,Both,1998,22.71,19.38,26.88,18.23,15.31,21.5
,Arkansas,,Both,1998,28.46,27.82,29.18,24.04,23.48,24.74
05001,Arkansas,Arkansas County,Both,1998,29.43,25.3,33.8,24.67,20.95,28.74
05003,Arkansas,Ashley County,Both,1998,29.34,25.22,33.73,24.28,20.55,28.24
05005,Arkansas,Baxter County,Both,1998,31.95,27.67,36.21,28.14,24.05,32.38
05007,Arkansas,Benton County,Both,1998,28.01,24.53,31.28,23.59,20.52,26.51
05009,Arkansas,Boone County,Both,1998,29.43,25.63,33.79,24.86,21.23,28.84
05011,Arkansas,Bradley County,Both,1998,29.06,25.18,33.83,23.49,19.99,27.89
05013,Arkansas,Calhoun County,Both,1998,29.67,25.38,34.52,24.49,20.59,29.1
05015,Arkansas,Carroll County,Both,1998,29.82,25.6,33.92,25.17,21.34,29.08
05017,Arkansas,Chicot County,Both,1998,28.13,24.26,32.49,22.95,19.53,26.88
05019,Arkansas,Clark County,Both,1998,24.48,20.81,28.55,19.84,16.71,23.29
05021,Arkansas,Clay County,Both,1998,32.88,28.32,37.57,29.55,25.11,34.51
05023,Arkansas,Cleburne County,Both,1998,27.71,24,31.65,23.9,20.41,27.5
05025,Arkansas,Cleveland County,Both,1998,28.47,24.12,32.93,24.17,20.07,28.33
05027,Arkansas,Columbia County,Both,1998,26.61,22.94,30.93,21.06,17.9,24.72
05029,Arkansas,Conway County,Both,1998,28.6,24.47,33.1,23.61,19.84,27.78
05031,Arkansas,Craighead County,Both,1998,28.31,25.01,31.96,24.13,21.23,27.66
05033,Arkansas,Crawford County,Both,1998,30.85,26.58,34.99,27,23.14,31.08
05035,Arkansas,Crittenden County,Both,1998,29.93,25.71,34.14,25.69,22.02,29.64
05037,Arkansas,Cross County,Both,1998,30.41,26.38,34.94,26.41,22.47,30.74
05039,Arkansas,Dallas County,Both,1998,29.03,25.01,33.62,23.89,20.03,28.15
05041,Arkansas,Desha County,Both,1998,29.01,24.81,33.57,23.55,20.01,27.59
05043,Arkansas,Drew County,Both,1998,26.48,22.9,30.99,21.6,18.28,25.66
05045,Arkansas,Faulkner County,Both,1998,23.84,20.66,27.34,19.55,16.8,22.7
05047,Arkansas,Franklin County,Both,1998,29.95,25.36,34.6,25.46,21.49,29.93
05049,Arkansas,Fulton County,Both,1998,30.02,25.39,34.53,26.27,21.9,30.84
05051,Arkansas,Garland County,Both,1998,29.66,26.05,33.24,25.33,21.97,28.74
05053,Arkansas,Grant County,Both,1998,30.38,26.2,34.9,26.53,22.57,30.74
05055,Arkansas,Greene County,Both,1998,31.73,27.49,36.76,27.95,23.95,32.66
05057,Arkansas,Hempstead County,Both,1998,28.71,24.79,33.23,23.72,20.21,27.96
05059,Arkansas,Hot Spring County,Both,1998,29.3,25.67,33.75,24.93,21.51,29.11
05061,Arkansas,Howard County,Both,1998,29.06,24.82,33.51,24.29,20.59,28.48
05063,Arkansas,Independence County,Both,1998,29,24.88,33.06,25.55,21.63,29.48
05065,Arkansas,Izard County,Both,1998,29.39,25.23,34.15,25.71,21.52,29.96
05067,Arkansas,Jackson County,Both,1998,31.01,26.62,35.75,27.14,23.42,31.84
05069,Arkansas,Jefferson County,Both,1998,27.76,24.47,31.5,23.44,20.11,27.11
05071,Arkansas,Johnson County,Both,1998,30.42,26.4,35.12,25.8,21.97,30.13
05073,Arkansas,Lafayette County,Both,1998,28.61,24.59,33.2,23.17,19.64,27.52
05075,Arkansas,Lawrence County,Both,1998,31.98,27.49,36.62,28.78,24.6,33.23
05077,Arkansas,Lee County,Both,1998,29.63,25.33,34.34,24.65,20.73,29.07
05079,Arkansas,Lincoln County,Both,1998,28.71,24.27,33.2,23.78,19.72,27.82
05081,Arkansas,Little River County,Both,1998,28.63,24.63,32.98,24.15,20.41,28.35
05083,Arkansas,Logan County,Both,1998,31.83,27.99,36.32,27.41,23.58,31.84
05085,Arkansas,Lonoke County,Both,1998,28.5,24.49,32.82,24.15,20.84,28.15
05087,Arkansas,Madison County,Both,1998,30.57,26.44,34.88,26.41,22.17,30.76
05089,Arkansas,Marion County,Both,1998,31.62,27.15,36.47,27.18,23.14,31.57
05091,Arkansas,Miller County,Both,1998,28.7,24.94,32.89,24.48,21.12,28.23
05093,Arkansas,Mississippi County,Both,1998,31.82,27.6,35.88,27.51,23.58,31.61
05095,Arkansas,Monroe County,Both,1998,29.05,24.44,33.78,24.41,20.38,28.78
05097,Arkansas,Montgomery County,Both,1998,30.39,25.59,35.53,25.93,21.59,30.71
05099,Arkansas,Nevada County,Both,1998,28.26,24.22,33.07,23.28,19.44,27.67
05101,Arkansas,Newton County,Both,1998,29.16,25.03,34,25,20.98,29.76
05103,Arkansas,Ouachita County,Both,1998,27.72,23.93,32.05,22.1,18.79,26.08
05105,Arkansas,Perry County,Both,1998,29.51,25.18,34.09,25.36,21.36,29.59
05107,Arkansas,Phillips County,Both,1998,28.8,24.83,33.16,23.62,19.84,27.81
05109,Arkansas,Pike County,Both,1998,28.8,24.33,33.26,24.13,20.18,28.2
05111,Arkansas,Poinsett County,Both,1998,34.51,30.25,39.58,31.1,26.91,36.04
05113,Arkansas,Polk County,Both,1998,28.74,24.92,33.43,24.52,20.98,28.73
05115,Arkansas,Pope County,Both,1998,27.08,23.64,30.72,22.73,19.59,26.28
05117,Arkansas,Prairie County,Both,1998,28.28,24.04,32.95,23.44,19.76,27.53
05119,Arkansas,Pulaski County,Both,1998,26.57,24.3,28.88,21.93,19.94,24.34
05121,Arkansas,Randolph County,Both,1998,30.11,26.21,34.76,26.49,22.68,30.53
05123,Arkansas,St. Francis County,Both,1998,28.9,24.84,33.27,23.69,20.27,28.17
05125,Arkansas,Saline County,Both,1998,29.57,25.53,33.36,25.55,21.96,29.09
05127,Arkansas,Scott County,Both,1998,31.29,26.95,36.26,27.31,22.86,31.94
05129,Arkansas,Searcy County,Both,1998,30.65,26.06,35.4,26.77,22.47,31.38
05131,Arkansas,Sebastian County,Both,1998,28.77,25.24,32.34,24.4,21.31,27.6
05133,Arkansas,Sevier County,Both,1998,30.41,26,34.83,25.32,21.22,29.75
05135,Arkansas,Sharp County,Both,1998,30.31,26.36,34.89,26.89,22.85,31.35
05137,Arkansas,Stone County,Both,1998,30.1,25.58,34.81,26.71,22.73,30.86
05139,Arkansas,Union County,Both,1998,28.54,24.69,32.6,22.66,19.21,26.69
05141,Arkansas,Van Buren County,Both,1998,28.5,24.42,33.27,24.08,20.36,28.19
05143,Arkansas,Washington County,Both,1998,27.2,24.31,30.56,22.64,19.9,25.7
05145,Arkansas,White County,Both,1998,26.71,23.14,30.49,22.86,19.86,26.59
05147,Arkansas,Woodruff County,Both,1998,29.04,24.3,33.53,24.45,20.4,28.72
05149,Arkansas,Yell County,Both,1998,31.09,26.94,35.6,26.4,22.15,30.8
,California,,Both,1998,20.14,19.39,20.91,14.45,13.8,15.17
06001,California,Alameda County,Both,1998,19.85,17.32,22.52,13.62,11.65,15.79
06003,California,Alpine County,Both,1998,22.09,18.38,26.5,16.37,13.29,20.13
06005,California,Amador County,Both,1998,23.59,20.2,28.29,18.67,15.6,22.68
06007,California,Butte County,Both,1998,23.83,20.2,27.68,18.73,16.03,22.35
06009,California,Calaveras County,Both,1998,23.16,19.21,27.3,18.35,14.72,22.01
06011,California,Colusa County,Both,1998,25.4,20.99,29.97,18.44,15.04,22.34
06013,California,Contra Costa County,Both,1998,19.73,17.38,22.61,13.96,12.06,16.36
06015,California,Del Norte County,Both,1998,27.79,23.13,32.2,22.23,18.63,26.83
06017,California,El Dorado County,Both,1998,20.64,17.39,24.24,15.94,13.06,19.18
06019,California,Fresno County,Both,1998,21.29,18.12,24.38,14.88,12.45,17.48
06021,California,Glenn County,Both,1998,26.03,22.25,30.87,20.09,16.92,24
06023,California,Humboldt County,Both,1998,23.95,20.07,27.89,18.88,15.86,22.43
06025,California,Imperial County,Both,1998,20.86,17.62,24.87,13.88,11.25,16.91
06027,California,Inyo County,Both,1998,26.17,22.12,30.54,20.52,17.02,24.4
06029,California,Kern County,Both,1998,25.09,21.9,28.56,18.79,16.14,21.56
06031,California,Kings County,Both,1998,22.41,18.73,26.35,16.46,13.54,19.71
06033,California,Lake County,Both,1998,27.68,23.54,32.04,22.22,18.58,26.37
06035,California,Lassen County,Both,1998,26.37,22.16,30.92,20.59,17.1,24.56
06037,California,Los Angeles County,Both,1998,18.94,17.39,20.63,12.93,11.72,14.31
06039,California,Madera County,Both,1998,24.05,20.32,28.66,17.5,14.62,21.3
06041,California,Marin County,Both,1998,17.79,14.92,20.94,12.17,10.04,14.82
06043,California,Mariposa County,Both,1998,21.99,18.4,26.06,17.11,14.16,20.38
06045,California,Mendocino County,Both,1998,24.21,20.27,28.14,18.8,15.51,22.3
06047,California,Merced County,Both,1998,23.55,19.99,27.66,17.41,14.66,20.88
06049,California,Modoc County,Both,1998,26.85,22.42,31.44,21.11,17.61,25.27
06051,California,Mono County,Both,1998,21.02,17.59,25.15,15.77,12.79,19.11
06053,California,Monterey County,Both,1998,20.99,17.88,24.39,14.64,12.32,17.59
06055,California,Napa County,Both,1998,22.53,19.19,26.44,16.82,14.02,20.11
06057,California,Nevada County,Both,1998,22.34,18.67,26.31,17.11,14.05,20.41
06059,California,Orange County,Both,1998,18.1,16.13,20.29,13.46,11.86,15.39
06061,California,Placer County,Both,1998,20.46,17.23,24.25,15.36,12.81,18.47
06063,California,Plumas County,Both,1998,23.43,19.56,27.38,18.33,15.18,22.02
06065,California,Riverside County,Both,1998,22.31,19.56,24.99,16.85,14.46,19.25
06067,California,Sacramento County,Both,1998,22.1,19.24,24.99,16.57,14.15,19.15
06069,California,San Benito County,Both,1998,20.73,17.45,24.75,14.5,11.8,17.6
06071,California,San Bernardino County,Both,1998,23.82,21.17,26.64,17.95,15.72,20.58
06073,California,San Diego County,Both,1998,19.38,17.4,21.55,13.83,12.15,15.72
06075,California,San Francisco County,Both,1998,20.28,17.48,23.66,13.14,11.05,15.76
06077,California,San Joaquin County,Both,1998,24.18,21.22,27.95,18.21,15.63,21.45
06079,California,San Luis Obispo County,Both,1998,20.84,17.59,24.22,15.5,13,18.32
06081,California,San Mateo County,Both,1998,18.33,15.76,21.43,12.77,10.63,15.37
06083,California,Santa Barbara County,Both,1998,19.59,16.66,22.62,13.75,11.49,16.41
06085,California,Santa Clara County,Both,1998,16.91,14.67,19.44,12.11,10.3,14.09
06087,California,Santa Cruz County,Both,1998,18.88,15.92,22.32,13.75,11.52,16.57
06089,California,Shasta County,Both,1998,26.63,22.86,30.81,21.72,18.29,25.61
06091,California,Sierra County,Both,1998,24.26,20.23,28.63,18.75,15.32,22.49
06093,California,Siskiyou County,Both,1998,24.17,20.05,28.55,18.57,15.38,22.38
06095,California,Solano County,Both,1998,23.1,19.78,26.59,17.06,14.39,20.08
06097,California,Sonoma County,Both,1998,21.9,18.83,25.2,16.68,14.25,19.71
06099,California,Stanislaus County,Both,1998,24.49,21.23,28.25,19.02,16,21.97
06101,California,Sutter County,Both,1998,25.93,21.94,30.39,19.97,16.68,24.02
06103,California,Tehama County,Both,1998,26.27,22.17,30.34,21.38,17.87,25.41
06105,California,Trinity County,Both,1998,25.75,21.72,30.03,20.54,17.05,24.04
06107,California,Tulare County,Both,1998,23.26,19.77,27.29,17.28,14.42,20.45
06109,California,Tuolumne County,Both,1998,24.87,21.1,29.07,19.95,16.62,23.91
06111,California,Ventura County,Both,1998,18.57,15.95,21.43,13.13,10.99,15.49
06113,California,Yolo County,Both,1998,20.39,17.38,24.13,14.67,12.05,17.64
06115,California,Yuba County,Both,1998,27.86,23.55,32.21,22.1,18.35,26.19
,Colorado,,Both,1998,22.56,21.69,23.46,17.34,16.57,18.22
08003,Colorado,Alamosa County,Both,1998,20.94,17.42,24.84,15.11,12.28,18.37
08005,Colorado,Arapahoe County,Both,1998,22.01,19.38,24.62,17.03,14.74,19.45
08007,Colorado,Archuleta County,Both,1998,22.59,19.04,26.47,17.08,14.15,20.34
08009,Colorado,Baca County,Both,1998,24.81,20.92,29.3,20.09,16.9,24.05
08011,Colorado,Bent County,Both,1998,24.6,20.93,28.79,19.44,16.03,23.24
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,1998,21.55,19.72,23.27,16.75,15.19,18.45
08015,Colorado,Chaffee County,Both,1998,23.87,20.04,27.64,19.52,16.27,23
08017,Colorado,Cheyenne County,Both,1998,23.59,19.65,28.04,19.3,15.88,23.27
08019,Colorado,Clear Creek County,Both,1998,20.28,16.88,24.04,15.6,12.67,18.79
08021,Colorado,Conejos County,Both,1998,22.31,18.53,27.07,15.35,12.39,18.69
08023,Colorado,Costilla County,Both,1998,21.72,17.96,25.77,14.23,11.34,17.48
08025,Colorado,Crowley County,Both,1998,25.99,21.58,30.47,20.64,17,24.68
08027,Colorado,Custer County,Both,1998,23.68,19.69,28.2,18.6,15.11,22.41
08029,Colorado,Delta County,Both,1998,26.15,22.51,30.12,21.17,17.86,24.83
08031,Colorado,Denver County,Both,1998,24.82,22.32,27.57,18.21,16.21,20.56
08033,Colorado,Dolores County,Both,1998,25.45,21.47,29.51,20.28,16.67,23.9
08035,Colorado,Douglas County,Both,1998,15.95,13.25,19.09,12.06,9.94,14.59
08037,Colorado,Eagle County,Both,1998,19.61,16.48,23.29,13.66,11.28,16.63
08039,Colorado,Elbert County,Both,1998,22.25,18.48,26.38,17.71,14.41,21.44
08041,Colorado,El Paso County,Both,1998,23.64,21.12,26.3,18.51,16.34,20.84
08043,Colorado,Fremont County,Both,1998,28.98,25.46,32.72,24.2,20.92,27.83
08045,Colorado,Garfield County,Both,1998,25.51,21.94,29.7,19.29,16.09,22.77
08047,Colorado,Gilpin County,Both,1998,21.08,17.69,25.18,16.52,13.53,20.31
08049,Colorado,Grand County,Both,1998,20.29,17.19,23.83,15.44,12.74,18.64
08051,Colorado,Gunnison County,Both,1998,18.31,15.24,21.68,13.48,11.06,16.45
08053,Colorado,Hinsdale County,Both,1998,20.56,16.91,24.54,15.66,12.8,18.87
08055,Colorado,Huerfano County,Both,1998,24.83,20.76,29.42,18.73,15.32,22.64
08057,Colorado,Jackson County,Both,1998,24.42,20.47,28.58,19.46,15.87,23.52
08061,Colorado,Kiowa County,Both,1998,23.71,20.01,28.09,19.69,16.34,23.46
08063,Colorado,Kit Carson County,Both,1998,25.03,21.02,29.24,20.42,17.03,24.48
08065,Colorado,Lake County,Both,1998,25,21.27,29.36,19.05,15.83,22.57
08067,Colorado,La Plata County,Both,1998,20.61,17.57,24.28,14.47,11.99,17.22
08069,Colorado,Larimer County,Both,1998,20.57,17.85,23.91,15.48,13.18,18.23
08071,Colorado,Las Animas County,Both,1998,23.45,19.64,27.68,17.52,14.45,21.12
08073,Colorado,Lincoln County,Both,1998,25.84,21.86,30.47,21.33,17.64,25.44
08075,Colorado,Logan County,Both,1998,25.38,21.46,29.1,21.41,18,25.32
08077,Colorado,Mesa County,Both,1998,25.64,22.25,28.8,21.07,18.16,24.15
08079,Colorado,Mineral County,Both,1998,20.03,16.62,24.05,15.63,12.68,18.94
08081,Colorado,Moffat County,Both,1998,28.02,24.14,32.22,22.67,19.09,26.54
08083,Colorado,Montezuma County,Both,1998,23.81,20.25,27.75,18.35,15.3,21.65
08085,Colorado,Montrose County,Both,1998,25.45,21.87,29.39,20.49,17.3,24.09
08087,Colorado,Morgan County,Both,1998,26.42,22.8,30.24,21.67,18.63,25.22
08089,Colorado,Otero County,Both,1998,24.82,21.16,29.04,19.17,16.1,22.53
08091,Colorado,Ouray County,Both,1998,19.6,16.28,23.31,14.51,11.7,17.73
08093,Colorado,Park County,Both,1998,21.66,18.24,25.71,17.19,14.21,20.63
08095,Colorado,Phillips County,Both,1998,22.33,19.02,26.23,17.92,14.88,21.49
08097,Colorado,Pitkin County,Both,1998,16.62,13.94,20.1,11.5,9.5,14.19
08099,Colorado,Prowers County,Both,1998,25.74,21.88,29.75,20.5,17.23,24.35
08101,Colorado,Pueblo County,Both,1998,26.77,23.21,30.56,20.26,17.3,23.53
08103,Colorado,Rio Blanco County,Both,1998,23.37,19.83,27.35,17.58,14.53,21.06
08105,Colorado,Rio Grande County,Both,1998,21.99,18.21,25.96,16.17,13.29,19.29
08107,Colorado,Routt County,Both,1998,19.67,16.42,23.3,14.24,11.69,16.98
08109,Colorado,Saguache County,Both,1998,23.29,19.79,27.36,16.82,13.91,20.07
08111,Colorado,San Juan County,Both,1998,18.86,15.55,22.7,13.33,10.89,16.09
08113,Colorado,San Miguel County,Both,1998,16.25,13.41,19.63,11.49,9.29,14.03
08115,Colorado,Sedgwick County,Both,1998,24.34,20.37,28.66,19.81,16.1,23.87
08117,Colorado,Summit County,Both,1998,18.28,15.18,21.62,13.35,10.94,16.37
08119,Colorado,Teller County,Both,1998,21.64,18.37,25.72,17.15,14.16,20.43
08121,Colorado,Washington County,Both,1998,23.84,20.14,28.26,20.08,16.74,24.03
08125,Colorado,Yuma County,Both,1998,24.02,20.52,27.74,19.99,16.87,23.63
,Connecticut,,Both,1998,22.95,22.11,23.86,18.11,17.31,18.96
09001,Connecticut,Fairfield County,Both,1998,21.02,19.28,22.82,16.24,14.74,17.78
09003,Connecticut,Hartford County,Both,1998,22.89,21.1,24.7,17.91,16.32,19.57
09005,Connecticut,Litchfield County,Both,1998,22.64,19.67,25.58,18.76,16.16,21.57
09007,Connecticut,Middlesex County,Both,1998,23.85,20.85,26.99,18.59,15.99,21.33
09009,Connecticut,New Haven County,Both,1998,24.02,22.11,25.86,19.21,17.58,21.03
09011,Connecticut,New London County,Both,1998,25.34,22.82,28.36,19.91,17.61,22.45
09013,Connecticut,Tolland County,Both,1998,21.49,18.64,24.47,16.87,14.5,19.68
09015,Connecticut,Windham County,Both,1998,26.7,24.31,29.62,22.27,19.88,24.77
,Delaware,,Both,1998,26.36,25.2,27.5,22.15,21.12,23.26
