fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
01063,Alabama,Greene County,Both,2002,26.31,22.85,30.21,19.55,16.48,22.9
01065,Alabama,Hale County,Both,2002,27.97,24.47,31.62,21.5,18.42,25.15
01067,Alabama,Henry County,Both,2002,26.48,22.87,30.35,20.82,17.9,24.36
01069,Alabama,Houston County,Both,2002,26.39,23.49,29.47,20.85,18.11,23.84
01071,Alabama,Jackson County,Both,2002,31.83,28.49,35.56,26.17,22.97,29.78
01073,Alabama,Jefferson County,Both,2002,25.87,24.14,27.77,19.05,17.44,20.76
01075,Alabama,Lamar County,Both,2002,28.74,25.19,32.73,23.16,19.97,27.17
01077,Alabama,Lauderdale County,Both,2002,26.57,23.39,29.9,21.41,18.4,24.53
01079,Alabama,Lawrence County,Both,2002,30.41,26.88,34.22,24.42,21.05,28.11
01081,Alabama,Lee County,Both,2002,23.55,20.79,26.45,17.58,15.36,20.14
01083,Alabama,Limestone County,Both,2002,28.4,25.12,31.77,22.17,19.19,25.34
01085,Alabama,Lowndes County,Both,2002,26.55,23.18,30.45,19.82,16.99,23.01
01087,Alabama,Macon County,Both,2002,24.32,21.14,27.62,17.76,15.19,20.91
01089,Alabama,Madison County,Both,2002,23.24,20.83,25.7,16.89,14.77,19.12
01091,Alabama,Marengo County,Both,2002,25.37,22.06,28.79,19.8,16.92,23.04
01093,Alabama,Marion County,Both,2002,30.11,26.67,33.65,24.22,20.91,27.5
01095,Alabama,Marshall County,Both,2002,31,27.92,34.46,25.28,22.16,28.52
01097,Alabama,Mobile County,Both,2002,28.14,25.83,30.41,21.2,19.17,23.55
01099,Alabama,Monroe County,Both,2002,26.96,23.45,30.62,21.38,18.17,24.77
01101,Alabama,Montgomery County,Both,2002,23.45,21.21,25.9,17.64,15.48,19.99
01103,Alabama,Morgan County,Both,2002,30.42,27.23,33.55,23.46,20.52,26.51
01105,Alabama,Perry County,Both,2002,26.79,23.31,30.58,19.79,16.96,23.08
01107,Alabama,Pickens County,Both,2002,26.59,23.36,30.11,20.84,17.73,24.25
01109,Alabama,Pike County,Both,2002,25.7,22.58,29.21,19.66,16.84,22.76
01111,Alabama,Randolph County,Both,2002,29.53,26.03,33.32,23.48,20.4,27.27
01113,Alabama,Russell County,Both,2002,29.73,26.05,33.51,23.31,19.97,26.83
01115,Alabama,St. Clair County,Both,2002,30.33,27.11,33.97,24.02,20.88,27.47
01117,Alabama,Shelby County,Both,2002,21.02,18.75,23.65,15.07,13.14,17.36
01119,Alabama,Sumter County,Both,2002,25.44,22.06,29.11,18.72,16.01,22.06
01121,Alabama,Talladega County,Both,2002,29.39,26.3,33,22.92,20.09,26.24
01123,Alabama,Tallapoosa County,Both,2002,29.29,25.93,32.88,22.93,19.92,26.32
01125,Alabama,Tuscaloosa County,Both,2002,24.85,22.46,27.57,19.74,17.37,22.22
01127,Alabama,Walker County,Both,2002,32.29,28.96,36.03,26.69,23.6,30.31
01129,Alabama,Washington County,Both,2002,27.9,24.45,31.73,21.29,18.12,24.87
01131,Alabama,Wilcox County,Both,2002,26.32,22.94,29.94,19.46,16.72,22.74
01133,Alabama,Winston County,Both,2002,31.79,27.6,35.6,25.85,22.37,29.71
,Alaska,,Both,2002,26.55,25.59,27.53,19.51,18.64,20.45
02013,Alaska,Aleutians East Borough,Both,2002,34.65,30.63,39.06,24.44,20.75,28.4
02016,Alaska,Aleutians West Census Area,Both,2002,34.49,30.63,38.68,25.73,22.24,29.91
02020,Alaska,Anchorage Municipality,Both,2002,23.99,22.27,25.73,17.9,16.3,19.51
02050,Alaska,Bethel Census Area,Both,2002,36.34,33.05,39.69,23.7,20.8,26.59
02060,Alaska,Bristol Bay Borough,Both,2002,30.57,26.92,34.6,20.92,17.83,24.29
,Alaska,Denali Borough/Yukon-Koyukuk Census Area,Both,2002,36.01,32.71,39.31,25.08,22.18,28.25
02070,Alaska,Dillingham Census Area,Both,2002,34.47,30.47,38.24,21.94,18.92,25.25
02090,Alaska,Fairbanks North Star Borough,Both,2002,23.97,22.44,25.58,18.04,16.48,19.6
02100,Alaska,Haines Borough,Both,2002,24.24,21.11,27.75,16.26,13.65,19.09
02110,Alaska,Juneau City and Borough,Both,2002,22.89,20.84,24.96,15.24,13.52,17.06
02122,Alaska,Kenai Peninsula Borough,Both,2002,27.73,25.79,29.86,21.34,19.49,23.3
02150,Alaska,Kodiak Island Borough,Both,2002,27.97,25.36,30.83,20.78,18.26,23.56
02164,Alaska,Lake and Peninsula Borough,Both,2002,36.77,32.83,41.43,24.17,20.8,28.16
02170,Alaska,Matanuska-Susitna Borough,Both,2002,28.87,25.87,31.75,22.03,19.38,24.85
02180,Alaska,Nome Census Area,Both,2002,41.6,37.94,45.21,29.84,26.48,33.46
02185,Alaska,North Slope Borough,Both,2002,39.66,35.85,43.73,27.72,23.96,31.31
02188,Alaska,Northwest Arctic Borough,Both,2002,43.48,39.74,47.39,30.94,27.39,34.86
02220,Alaska,Sitka City and Borough,Both,2002,25.76,22.63,29.04,17.92,15.37,20.75
,Alaska,Hoonah-Angoon Census Area/Skagway Municipality/Yakutat City and Borough,Both,2002,28.7,25.19,32.21,18.94,16.11,21.81
02240,Alaska,Southeast Fairbanks Census Area,Both,2002,29.17,25.83,32.95,21.61,18.57,25.12
02261,Alaska,Valdez-Cordova Census Area,Both,2002,26.18,23.29,29.23,19.37,16.89,21.74
02158,Alaska,Wade Hampton Census Area,Both,2002,39.86,35.89,44.34,25.66,22.08,29.25
,Alaska,Ketchikan Gateway Borough/Petersburg Census Area/Prince of Wales-Hyder Census Area/Wrangell City and Borough,Both,2002,29.78,27.24,32.41,20.95,18.8,23.43
,Arizona,,Both,2002,23.5,22.57,24.5,17.39,16.45,18.3
04001,Arizona,Apache County,Both,2002,29.15,26,32.59,19.88,17.03,23.04
04003,Arizona,Cochise County,Both,2002,23.47,21.51,25.73,17.52,15.69,19.66
04005,Arizona,Coconino County,Both,2002,23.04,21.09,25.15,16.13,14.38,18.04
04007,Arizona,Gila County,Both,2002,27.6,24.6,30.79,21.01,18.38,24.13
04009,Arizona,Graham County,Both,2002,23.83,20.91,27.16,17.88,15.44,20.67
04011,Arizona,Greenlee County,Both,2002,22.74,19.56,26.59,16.61,13.93,19.97
04012,Arizona,La Paz County,Both,2002,29.32,25.63,33.35,23.05,19.75,26.75
04013,Arizona,Maricopa County,Both,2002,22.79,21.4,24.28,16.84,15.4,18.18
04015,Arizona,Mohave County,Both,2002,33.1,30.58,35.47,26.44,24.01,28.94
04017,Arizona,Navajo County,Both,2002,28.1,25.39,30.67,20.31,18.01,22.82
04019,Arizona,Pima County,Both,2002,22.13,20.65,23.62,16.16,14.87,17.49
04021,Arizona,Pinal County,Both,2002,25.99,23.55,28.56,19.89,17.67,22.07
04023,Arizona,Santa Cruz County,Both,2002,20.25,17.73,22.87,13.17,11.12,15.26
04025,Arizona,Yavapai County,Both,2002,27.96,25.39,30.37,21.73,19.39,24.15
04027,Arizona,Yuma County,Both,2002,23.36,21.07,26.09,16.7,14.53,18.98
,Arkansas,,Both,2002,28.34,27.85,28.94,22.63,22.15,23.23
05001,Arkansas,Arkansas County,Both,2002,29.77,26.3,33.39,24.85,21.67,28.39
05003,Arkansas,Ashley County,Both,2002,29.9,26.16,33.6,23.3,20,26.57
05005,Arkansas,Baxter County,Both,2002,30.28,26.76,33.78,24.92,21.5,28.28
05007,Arkansas,Benton County,Both,2002,25.99,23.55,28.3,20.12,17.87,22.55
05009,Arkansas,Boone County,Both,2002,30.79,27.7,34.51,25.51,22.52,28.88
05011,Arkansas,Bradley County,Both,2002,29.75,26.38,33.53,22.88,19.92,26.57
05013,Arkansas,Calhoun County,Both,2002,28.87,25.49,32.85,23.51,20.41,27.12
05015,Arkansas,Carroll County,Both,2002,30.14,26.57,33.63,24.41,21.17,27.98
05017,Arkansas,Chicot County,Both,2002,30.63,27.22,34.67,23.15,20.1,26.82
05019,Arkansas,Clark County,Both,2002,24.23,21.25,27.57,18.94,16.44,21.87
05021,Arkansas,Clay County,Both,2002,34.74,30.96,38.66,29.4,25.71,33.45
05023,Arkansas,Cleburne County,Both,2002,28.82,25.61,32.42,23.56,20.68,26.82
05025,Arkansas,Cleveland County,Both,2002,28.83,25.13,32.63,23.47,20.15,26.88
05027,Arkansas,Columbia County,Both,2002,25.5,22.59,29.14,19.64,17.01,22.75
05029,Arkansas,Conway County,Both,2002,29.49,25.99,33.47,23.91,20.56,27.61
05031,Arkansas,Craighead County,Both,2002,28.53,25.92,31.38,22.91,20.43,25.84
05033,Arkansas,Crawford County,Both,2002,30.79,27.41,33.97,25.68,22.67,28.93
05035,Arkansas,Crittenden County,Both,2002,29.66,26.39,33.22,23.65,20.71,26.82
05037,Arkansas,Cross County,Both,2002,32.87,29.42,36.87,26.52,23.14,30.41
05039,Arkansas,Dallas County,Both,2002,28.35,25.06,32.03,22.47,19.5,26.15
05041,Arkansas,Desha County,Both,2002,30.27,27.08,33.74,23.74,20.71,27.17
05043,Arkansas,Drew County,Both,2002,27.61,24.59,31.25,21.02,18.46,24.19
05045,Arkansas,Faulkner County,Both,2002,24.13,21.79,26.79,19.26,17.11,21.88
05047,Arkansas,Franklin County,Both,2002,29.58,26.09,33.22,24.33,21.3,27.87
05049,Arkansas,Fulton County,Both,2002,29.78,26.01,33.25,23.95,20.58,27.42
05051,Arkansas,Garland County,Both,2002,31.47,28.47,34.41,25.18,22.28,27.86
05053,Arkansas,Grant County,Both,2002,29.36,25.97,33.14,24.11,20.89,27.69
05055,Arkansas,Greene County,Both,2002,33.55,30.12,37.15,27.5,24.25,31.04
05057,Arkansas,Hempstead County,Both,2002,28.05,24.75,31.44,22.02,19.17,25.14
05059,Arkansas,Hot Spring County,Both,2002,29.85,26.56,33.51,24.45,21.39,28.02
05061,Arkansas,Howard County,Both,2002,28.03,24.69,31.62,22.44,19.33,25.72
05063,Arkansas,Independence County,Both,2002,28.62,25.65,31.86,23.24,20.5,26.41
05065,Arkansas,Izard County,Both,2002,28.85,25.42,32.55,23.41,20.11,26.85
05067,Arkansas,Jackson County,Both,2002,32.58,28.79,36.52,26.26,22.96,29.91
05069,Arkansas,Jefferson County,Both,2002,28.97,26.13,32.12,22.99,20.32,26.12
05071,Arkansas,Johnson County,Both,2002,30.47,27.16,34.32,25.14,22.14,28.78
05073,Arkansas,Lafayette County,Both,2002,28.7,25.13,32.47,22.38,19.33,25.98
05075,Arkansas,Lawrence County,Both,2002,33.03,29.25,36.69,27.52,24.01,31.45
05077,Arkansas,Lee County,Both,2002,29.93,26.23,34.18,23.91,20.51,27.79
05079,Arkansas,Lincoln County,Both,2002,30.27,26.47,34.2,24.78,21.07,28.55
05081,Arkansas,Little River County,Both,2002,28.76,25.47,32.44,23.09,19.86,26.64
05083,Arkansas,Logan County,Both,2002,31.67,28.08,35.26,26.87,23.56,30.57
05085,Arkansas,Lonoke County,Both,2002,29.07,25.98,32.48,24.13,21.17,27.55
05087,Arkansas,Madison County,Both,2002,30.24,26.67,33.99,24.63,21.22,28.12
05089,Arkansas,Marion County,Both,2002,30.8,27.12,34.79,25.82,22.44,29.48
05091,Arkansas,Miller County,Both,2002,30.03,27.11,33.2,24.29,21.36,27.41
05093,Arkansas,Mississippi County,Both,2002,30.72,27.47,33.98,24.33,21.35,27.5
05095,Arkansas,Monroe County,Both,2002,29.55,25.94,33.48,23.59,20.26,27
05097,Arkansas,Montgomery County,Both,2002,30.45,26.36,34.46,25.38,21.72,29.28
05099,Arkansas,Nevada County,Both,2002,27.85,24.45,31.58,22.31,19.02,25.79
05101,Arkansas,Newton County,Both,2002,30.88,27.04,35.1,25.57,21.91,29.48
05103,Arkansas,Ouachita County,Both,2002,27.18,24.1,30.66,21.61,18.81,24.88
05105,Arkansas,Perry County,Both,2002,30.09,26.64,33.71,25.09,21.78,28.79
05107,Arkansas,Phillips County,Both,2002,29.1,25.7,32.72,23.11,20.03,26.45
05109,Arkansas,Pike County,Both,2002,28.27,24.59,31.85,23.26,19.85,26.81
05111,Arkansas,Poinsett County,Both,2002,35.7,32.53,39.68,29.83,26.41,33.74
05113,Arkansas,Polk County,Both,2002,29.54,26.26,33.11,24.38,21.53,27.74
05115,Arkansas,Pope County,Both,2002,28.85,25.87,31.98,23.25,20.5,26.32
05117,Arkansas,Prairie County,Both,2002,28.95,25.24,32.74,23.6,20.42,27.3
05119,Arkansas,Pulaski County,Both,2002,25.5,23.74,27.16,19.42,17.78,21.13
05121,Arkansas,Randolph County,Both,2002,32.2,28.94,36.08,26.83,23.58,30.56
05123,Arkansas,St. Francis County,Both,2002,30.62,27.13,34.54,23.52,20.6,27.21
05125,Arkansas,Saline County,Both,2002,28.88,25.98,31.74,23.58,20.89,26.37
05127,Arkansas,Scott County,Both,2002,31.12,27.56,35.1,26.78,22.98,30.72
05129,Arkansas,Searcy County,Both,2002,31.83,27.94,35.97,26.66,23.09,30.48
05131,Arkansas,Sebastian County,Both,2002,27.88,25.13,30.78,22.77,20.3,25.49
05133,Arkansas,Sevier County,Both,2002,28.6,25.22,32.29,23.06,19.69,26.56
05135,Arkansas,Sharp County,Both,2002,31.19,27.57,35.19,25.58,22.26,29.41
05137,Arkansas,Stone County,Both,2002,30.8,27.21,34.65,25.63,22.32,29.19
05139,Arkansas,Union County,Both,2002,28.3,25.1,31.13,22.38,19.61,25.32
05141,Arkansas,Van Buren County,Both,2002,29.82,26.54,33.76,24.41,21.27,27.9
05143,Arkansas,Washington County,Both,2002,25.64,23.62,28.11,19.8,17.9,22.09
05145,Arkansas,White County,Both,2002,27.97,25.2,30.96,22.27,19.89,25.34
05147,Arkansas,Woodruff County,Both,2002,30.35,26.71,34.17,23.85,20.54,27.31
05149,Arkansas,Yell County,Both,2002,31.65,28.23,35.34,26.03,22.56,29.59
,California,,Both,2002,19.26,18.65,19.95,13.57,13.03,14.18
06001,California,Alameda County,Both,2002,17.91,15.68,20.29,12.61,10.84,14.64
06003,California,Alpine County,Both,2002,22.88,19.59,26.67,15.7,13.15,18.82
06005,California,Amador County,Both,2002,23.17,20.16,26.83,17.56,14.91,20.89
06007,California,Butte County,Both,2002,23.52,20.3,26.71,18.1,15.63,21.03
06009,California,Calaveras County,Both,2002,21.94,18.82,25.41,16.78,13.96,19.89
06011,California,Colusa County,Both,2002,25.36,22.03,29.36,17.8,14.98,21.29
06013,California,Contra Costa County,Both,2002,17.63,15.61,20.16,12.65,11.04,14.64
06015,California,Del Norte County,Both,2002,28.98,25,32.98,21.88,18.62,25.88
06017,California,El Dorado County,Both,2002,20.44,17.58,23.6,14.89,12.39,17.47
06019,California,Fresno County,Both,2002,20.83,18.3,23.28,14.87,12.66,17.15
06021,California,Glenn County,Both,2002,25.98,22.47,29.71,19.4,16.59,22.5
06023,California,Humboldt County,Both,2002,24.04,20.64,27.03,17.7,15.06,20.5
06025,California,Imperial County,Both,2002,19.6,16.82,22.71,12.99,10.73,15.28
06027,California,Inyo County,Both,2002,24.23,20.89,27.69,18.56,15.69,21.74
06029,California,Kern County,Both,2002,23.17,20.45,26.01,17,14.78,19.48
06031,California,Kings County,Both,2002,22.28,19.13,25.71,16.32,13.63,19.14
06033,California,Lake County,Both,2002,27.78,23.85,31.38,21.24,18.07,24.8
06035,California,Lassen County,Both,2002,26.92,23.33,30.75,20.55,17.29,23.79
06037,California,Los Angeles County,Both,2002,19.53,18.2,20.96,13.14,11.98,14.4
06039,California,Madera County,Both,2002,23.61,20.61,27.3,16.71,14.19,19.89
06041,California,Marin County,Both,2002,16.3,14.12,18.98,11.03,9.36,13.22
06043,California,Mariposa County,Both,2002,21.97,18.93,25.39,16.54,14.04,19.38
06045,California,Mendocino County,Both,2002,24.6,21.51,28.03,17.82,15.24,20.82
06047,California,Merced County,Both,2002,22.33,19.47,25.61,16.18,13.72,18.89
06049,California,Modoc County,Both,2002,26.72,23.21,30.8,20.6,17.55,23.99
06051,California,Mono County,Both,2002,20.84,17.97,24.3,14.99,12.59,17.95
06053,California,Monterey County,Both,2002,20.49,17.81,23.48,14.11,12.24,16.37
06055,California,Napa County,Both,2002,21.08,18.19,24.21,15.35,12.98,18.16
06057,California,Nevada County,Both,2002,20.71,17.77,23.81,15.32,12.98,17.83
06059,California,Orange County,Both,2002,16.47,14.96,18.28,11.47,10.1,13.03
06061,California,Placer County,Both,2002,18.96,16.33,22.18,13.47,11.44,16.08
06063,California,Plumas County,Both,2002,24.04,20.84,27.51,18.09,15.28,21.35
06065,California,Riverside County,Both,2002,19.73,17.67,21.85,14.85,13.02,16.82
06067,California,Sacramento County,Both,2002,21.57,19.28,23.95,15.89,13.88,18.1
06069,California,San Benito County,Both,2002,19.32,16.72,22.47,13.62,11.43,16
06071,California,San Bernardino County,Both,2002,21.41,19.38,23.64,16.2,14.35,18.35
06073,California,San Diego County,Both,2002,17.28,15.6,19.21,12.07,10.57,13.8
06075,California,San Francisco County,Both,2002,18.85,16.52,21.65,12.47,10.51,14.57
06077,California,San Joaquin County,Both,2002,21.98,19.53,25.09,16.3,14.29,19.06
06079,California,San Luis Obispo County,Both,2002,19.49,16.91,22.33,14.48,12.34,16.96
06081,California,San Mateo County,Both,2002,17.41,15.16,19.99,11.7,9.95,13.78
06083,California,Santa Barbara County,Both,2002,18.62,16.19,21.24,13.13,11.28,15.45
06085,California,Santa Clara County,Both,2002,15.47,13.54,17.63,10.78,9.22,12.49
06087,California,Santa Cruz County,Both,2002,17.82,15.43,20.81,12.27,10.45,14.63
06089,California,Shasta County,Both,2002,26.48,23.23,29.95,20.41,17.44,23.71
06091,California,Sierra County,Both,2002,24.3,20.87,28.3,18.25,15.34,21.65
06093,California,Siskiyou County,Both,2002,24.51,21.07,27.84,17.99,15.26,21.32
06095,California,Solano County,Both,2002,21.33,18.48,24.42,15.91,13.48,18.43
06097,California,Sonoma County,Both,2002,20.8,18.37,23.58,15.06,12.91,17.43
06099,California,Stanislaus County,Both,2002,22.6,19.86,25.56,16.91,14.54,19.36
06101,California,Sutter County,Both,2002,25.3,21.83,29.21,18.54,15.71,22.04
06103,California,Tehama County,Both,2002,26.9,23.3,30.48,21.02,17.98,24.42
06105,California,Trinity County,Both,2002,25.97,22.37,29.42,19.4,16.45,22.41
06107,California,Tulare County,Both,2002,21.52,18.76,24.54,15.67,13.2,18.19
06109,California,Tuolumne County,Both,2002,24.74,21.46,28.22,19.12,16.1,22.19
06111,California,Ventura County,Both,2002,18.99,16.59,21.43,12.87,11.02,14.84
06113,California,Yolo County,Both,2002,19.36,16.72,22.21,13.62,11.44,16.16
06115,California,Yuba County,Both,2002,26.86,23.27,30.32,20.32,17.23,23.65
,Colorado,,Both,2002,21.68,21.02,22.34,15.97,15.41,16.62
08003,Colorado,Alamosa County,Both,2002,21.49,18.69,24.53,14.69,12.31,17.22
08005,Colorado,Arapahoe County,Both,2002,20.49,18.7,22.35,15.07,13.45,16.76
08007,Colorado,Archuleta County,Both,2002,22.56,19.72,25.71,16.43,13.97,19.31
08009,Colorado,Baca County,Both,2002,25.07,21.73,29.17,20.17,17.28,23.7
08011,Colorado,Bent County,Both,2002,26,22.87,29.53,20.13,17.17,23.49
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,2002,21.27,20.03,22.58,15.94,14.7,17.09
08015,Colorado,Chaffee County,Both,2002,24.7,21.42,28.14,18.67,16.03,21.63
08017,Colorado,Cheyenne County,Both,2002,22.66,19.41,26.27,18.01,15.22,21.23
08019,Colorado,Clear Creek County,Both,2002,20.21,17.42,23.27,14.47,12.12,17.17
08021,Colorado,Conejos County,Both,2002,22.64,19.36,26.43,14.98,12.64,17.71
08023,Colorado,Costilla County,Both,2002,23.03,19.73,26.52,14.86,12.32,17.74
08025,Colorado,Crowley County,Both,2002,26.31,22.65,30.3,20.38,17.21,24.04
08027,Colorado,Custer County,Both,2002,24.29,21.06,28.14,18.35,15.52,21.72
08029,Colorado,Delta County,Both,2002,24.61,21.83,28.26,19.25,16.72,22.55
08031,Colorado,Denver County,Both,2002,24.28,22.77,25.98,16.81,15.36,18.45
08033,Colorado,Dolores County,Both,2002,26.58,22.99,30.39,20.41,17.23,23.9
08035,Colorado,Douglas County,Both,2002,14.34,12.37,16.55,10.24,8.75,12.14
08037,Colorado,Eagle County,Both,2002,17.76,15.32,20.46,12.22,10.28,14.59
08039,Colorado,Elbert County,Both,2002,20.06,17.01,23.42,15.4,12.87,18.28
08041,Colorado,El Paso County,Both,2002,21.36,19.58,23.27,15.75,14.27,17.43
08043,Colorado,Fremont County,Both,2002,30.09,27.05,33.2,23.32,20.5,26.38
08045,Colorado,Garfield County,Both,2002,23.15,20.07,26.44,17.11,14.66,19.88
08047,Colorado,Gilpin County,Both,2002,20.95,17.95,24.1,15.68,13.24,18.68
08049,Colorado,Grand County,Both,2002,20.87,17.99,23.9,15.95,13.48,18.56
08051,Colorado,Gunnison County,Both,2002,17.91,15.25,20.98,12.55,10.44,14.89
08053,Colorado,Hinsdale County,Both,2002,21.51,18.33,25.09,15.87,13.3,18.69
08055,Colorado,Huerfano County,Both,2002,25.14,21.66,28.91,18.32,15.41,21.87
08057,Colorado,Jackson County,Both,2002,23.11,20.25,26.25,18.18,15.39,21.24
08061,Colorado,Kiowa County,Both,2002,23.39,19.98,26.96,18.69,15.7,21.95
08063,Colorado,Kit Carson County,Both,2002,24.25,20.74,27.89,19.43,16.43,22.77
08065,Colorado,Lake County,Both,2002,25.04,21.92,28.64,18.09,15.43,21.28
08067,Colorado,La Plata County,Both,2002,20.02,17.06,22.98,13.69,11.45,16.09
08069,Colorado,Larimer County,Both,2002,20.02,17.9,22.22,14.89,13.19,16.93
08071,Colorado,Las Animas County,Both,2002,24.75,21.4,28.3,18.34,15.51,21.46
08073,Colorado,Lincoln County,Both,2002,25.03,21.67,28.68,20.11,17.01,23.45
08075,Colorado,Logan County,Both,2002,26.18,22.96,29.33,21.1,18.32,24.17
08077,Colorado,Mesa County,Both,2002,24.38,21.81,27.12,19.07,16.68,21.57
08079,Colorado,Mineral County,Both,2002,20.5,17.45,23.99,15.06,12.64,17.82
08081,Colorado,Moffat County,Both,2002,28.07,24.51,31.79,22.65,19.15,26.08
08083,Colorado,Montezuma County,Both,2002,23.5,20.27,27.19,17.51,14.95,20.58
08085,Colorado,Montrose County,Both,2002,25.18,22.01,28.61,19.5,16.59,22.71
08087,Colorado,Morgan County,Both,2002,25.74,22.73,28.97,20.39,17.72,23.22
08089,Colorado,Otero County,Both,2002,25.42,22.05,28.94,19.42,16.53,22.64
08091,Colorado,Ouray County,Both,2002,19.45,16.6,22.84,13.98,11.67,16.73
08093,Colorado,Park County,Both,2002,22.1,19.2,25.35,16.13,13.73,19.07
08095,Colorado,Phillips County,Both,2002,22.38,19.32,25.5,17.41,14.81,20.25
08097,Colorado,Pitkin County,Both,2002,15.95,13.63,18.71,10.27,8.58,12.41
08099,Colorado,Prowers County,Both,2002,24.99,21.61,28.52,19.63,16.7,22.81
08101,Colorado,Pueblo County,Both,2002,27.47,24.74,30.46,20.28,17.77,23.03
08103,Colorado,Rio Blanco County,Both,2002,21.92,18.69,25.36,16.64,14.07,19.61
08105,Colorado,Rio Grande County,Both,2002,23.09,19.87,26.26,16.17,13.58,18.96
08107,Colorado,Routt County,Both,2002,18.59,15.83,21.53,13.29,11.07,15.52
08109,Colorado,Saguache County,Both,2002,23.52,20.28,26.99,16.5,13.85,19.42
08111,Colorado,San Juan County,Both,2002,18.38,15.53,21.35,12.29,10.2,14.55
08113,Colorado,San Miguel County,Both,2002,16.55,13.94,19.54,11.14,9.15,13.45
08115,Colorado,Sedgwick County,Both,2002,24.29,21.03,28.07,19.21,16.2,22.66
08117,Colorado,Summit County,Both,2002,17.85,15.24,20.75,12.3,10.4,14.72
08119,Colorado,Teller County,Both,2002,21.86,19.75,24.39,16.41,14.28,18.76
08121,Colorado,Washington County,Both,2002,23.11,20.12,26.65,18.92,16.23,22.24
08125,Colorado,Yuma County,Both,2002,23.07,20.17,26.3,18.52,15.92,21.52
,Connecticut,,Both,2002,22.5,21.85,23.19,17,16.39,17.68
09001,Connecticut,Fairfield County,Both,2002,19.65,18.4,20.93,13.89,12.77,14.98
09003,Connecticut,Hartford County,Both,2002,22.62,21.48,23.74,17.49,16.3,18.66
09005,Connecticut,Litchfield County,Both,2002,22.88,20.9,24.91,17.28,15.45,19.19
09007,Connecticut,Middlesex County,Both,2002,22.4,20.57,24.32,17.09,15.37,18.84
09009,Connecticut,New Haven County,Both,2002,24.14,22.89,25.36,18.57,17.37,19.92
09011,Connecticut,New London County,Both,2002,24.86,23.11,26.76,18.83,17.22,20.62
09013,Connecticut,Tolland County,Both,2002,21.58,19.8,23.47,16.54,14.85,18.43
09015,Connecticut,Windham County,Both,2002,27.25,25.44,29.32,22.11,20.21,24.23
,Delaware,,Both,2002,25.38,24.4,26.4,19.9,18.96,20.87
