fips,state,county,gender,year,value1,value2,value3,value4,value5,value6
01053,Alabama,Escambia County,Both,2007,30.65,27.45,34.35,23.83,20.9,27.05
01055,Alabama,Etowah County,Both,2007,28.29,25.38,31.41,21.76,19.27,24.35
01057,Alabama,Fayette County,Both,2007,27.38,24.02,31.18,21.5,18.55,24.75
01059,Alabama,Franklin County,Both,2007,28.62,25.28,32.28,22.54,19.63,25.89
01061,Alabama,Geneva County,Both,2007,31.03,27.71,34.79,25.47,22.24,28.77
01063,Alabama,Greene County,Both,2007,26.08,22.51,29.64,18.1,15.38,21.22
01065,Alabama,Hale County,Both,2007,26.83,23.62,30.25,19.61,17,22.61
01067,Alabama,Henry County,Both,2007,25.29,22.17,28.73,19.3,16.75,22.06
01069,Alabama,Houston County,Both,2007,24.48,21.88,27.4,19.04,16.85,21.66
01071,Alabama,Jackson County,Both,2007,31.31,27.8,35.03,25.43,22.44,28.64
01073,Alabama,Jefferson County,Both,2007,24.52,22.78,26.42,17.7,16.15,19.29
01075,Alabama,Lamar County,Both,2007,28.18,24.91,31.58,22.62,19.95,25.66
01077,Alabama,Lauderdale County,Both,2007,26.01,23.34,28.71,20.31,18.02,22.86
01079,Alabama,Lawrence County,Both,2007,28.23,24.98,32.05,22.63,19.94,25.81
01081,Alabama,Lee County,Both,2007,21.92,19.41,24.84,15.92,14.02,18.1
01083,Alabama,Limestone County,Both,2007,27.21,24.22,30.76,21.12,18.46,24.06
01085,Alabama,Lowndes County,Both,2007,26.13,22.59,30.04,18.71,15.94,21.85
01087,Alabama,Macon County,Both,2007,24.01,20.75,27.28,16.29,13.69,18.96
01089,Alabama,Madison County,Both,2007,22.92,20.77,25.16,16.69,14.94,18.6
01091,Alabama,Marengo County,Both,2007,24.75,21.97,27.54,17.25,15.01,19.71
01093,Alabama,Marion County,Both,2007,28.71,25.48,32.5,23.3,20.41,26.25
01095,Alabama,Marshall County,Both,2007,30.34,27.02,33.81,24.13,21.35,27.26
01097,Alabama,Mobile County,Both,2007,28.29,26.31,30.56,21.37,19.75,23.23
01099,Alabama,Monroe County,Both,2007,26.58,23.51,29.88,20.95,18.24,24.04
01101,Alabama,Montgomery County,Both,2007,22.45,20.06,24.97,15.76,14.05,17.61
01103,Alabama,Morgan County,Both,2007,27.38,24.47,30.48,21.68,19.15,24.2
01105,Alabama,Perry County,Both,2007,24.8,21.4,28.84,17.56,14.99,20.67
01107,Alabama,Pickens County,Both,2007,25.09,21.86,28.63,18.66,15.99,21.64
01109,Alabama,Pike County,Both,2007,24.14,21.12,27.4,18.12,15.67,20.99
01111,Alabama,Randolph County,Both,2007,29.39,26.15,33.24,22.42,19.48,25.58
01113,Alabama,Russell County,Both,2007,28.21,24.99,31.85,21.56,18.82,24.65
01115,Alabama,St. Clair County,Both,2007,28.05,24.96,31.35,22.89,20.36,25.71
01117,Alabama,Shelby County,Both,2007,19.84,17.65,22.17,14.16,12.41,16.19
01119,Alabama,Sumter County,Both,2007,24.79,21.44,28.4,16.99,14.53,19.96
01121,Alabama,Talladega County,Both,2007,27.99,25.17,31.14,21.8,19.42,24.49
01123,Alabama,Tallapoosa County,Both,2007,28.82,25.78,31.91,22.05,19.33,24.74
01125,Alabama,Tuscaloosa County,Both,2007,22.51,20.54,24.85,16.74,15.05,18.52
01127,Alabama,Walker County,Both,2007,29.4,26.52,32.5,23.28,20.85,26.06
01129,Alabama,Washington County,Both,2007,26.68,23.43,30.3,20.38,17.68,23.41
01131,Alabama,Wilcox County,Both,2007,23.87,20.38,27.52,16.64,14.17,19.6
01133,Alabama,Winston County,Both,2007,29.05,25.65,32.72,23.94,20.94,27.09
,Alaska,,Both,2007,23.74,22.89,24.6,16.81,16.14,17.52
02013,Alaska,Aleutians East Borough,Both,2007,31.65,28.06,35.64,22.21,19.22,25.66
02016,Alaska,Aleutians West Census Area,Both,2007,32.49,28.98,35.91,24.45,21.46,27.65
02020,Alaska,Anchorage Municipality,Both,2007,19.85,18.37,21.48,14.09,12.91,15.31
02050,Alaska,Bethel Census Area,Both,2007,32.76,29.37,36.31,20.09,17.33,22.99
02060,Alaska,Bristol Bay Borough,Both,2007,31.1,27.35,35.13,20.81,17.86,24.17
,Alaska,Denali Borough/Yukon-Koyukuk Census Area,Both,2007,34,30.77,37.37,22.88,20.26,25.79
02070,Alaska,Dillingham Census Area,Both,2007,34.11,30.31,37.82,20.71,17.63,23.99
02090,Alaska,Fairbanks North Star Borough,Both,2007,22.56,20.97,24.31,16.16,14.86,17.54
02100,Alaska,Haines Borough,Both,2007,18.53,16,21.29,12.56,10.7,14.59
02110,Alaska,Juneau City and Borough,Both,2007,20.94,18.84,23.15,14.34,12.81,16.04
02122,Alaska,Kenai Peninsula Borough,Both,2007,24.58,22.5,26.44,18.2,16.61,19.94
02150,Alaska,Kodiak Island Borough,Both,2007,23.49,20.74,26.38,16.87,14.81,19.2
02164,Alaska,Lake and Peninsula Borough,Both,2007,32.32,28.18,36.59,19.35,16.45,22.91
02170,Alaska,Matanuska-Susitna Borough,Both,2007,27.13,25.04,29.39,20.1,18.34,22.16
02180,Alaska,Nome Census Area,Both,2007,42.51,38.34,46.12,29.47,26.12,32.96
02185,Alaska,North Slope Borough,Both,2007,39.41,35.86,43.29,26.85,23.71,30.36
02188,Alaska,Northwest Arctic Borough,Both,2007,44.66,40.21,48.51,30.77,27.03,34.49
02220,Alaska,Sitka City and Borough,Both,2007,25.2,22.5,28.19,17.23,15.19,19.73
,Alaska,Hoonah-Angoon Census Area/Skagway Municipality/Yakutat City and Borough,Both,2007,25.03,21.98,28.51,16.29,14.17,18.61
02240,Alaska,Southeast Fairbanks Census Area,Both,2007,27.47,24.39,30.81,19.69,17.24,22.44
02261,Alaska,Valdez-Cordova Census Area,Both,2007,25.56,22.93,28.28,18.29,16.11,20.75
02158,Alaska,Wade Hampton Census Area,Both,2007,38.22,34.04,42.36,23.35,19.74,27.07
,Alaska,Ketchikan Gateway Borough/Petersburg Census Area/Prince of Wales-Hyder Census Area/Wrangell City and Borough,Both,2007,26.96,24.86,29.19,18.49,16.73,20.42
,Arizona,,Both,2007,22.06,21.09,23,15.38,14.68,16.13
04001,Arizona,Apache County,Both,2007,26.55,23.5,29.83,17.38,15.04,20.03
04003,Arizona,Cochise County,Both,2007,25.24,22.85,27.92,19.38,17.55,21.31
04005,Arizona,Coconino County,Both,2007,20.49,18.27,22.88,14.24,12.54,16.2
04007,Arizona,Gila County,Both,2007,27.59,24.78,30.64,20.33,17.94,22.83
04009,Arizona,Graham County,Both,2007,23.21,20.66,26.1,16.98,14.91,19.45
04011,Arizona,Greenlee County,Both,2007,22.82,20.35,25.51,16.26,14.27,18.66
04012,Arizona,La Paz County,Both,2007,28.91,26.05,31.8,21.74,19.11,24.33
04013,Arizona,Maricopa County,Both,2007,21.03,19.63,22.46,14.19,13.17,15.25
04015,Arizona,Mohave County,Both,2007,31.29,28.74,33.92,24.89,22.74,27.22
04017,Arizona,Navajo County,Both,2007,24.06,21.29,26.97,16.79,14.65,19.09
04019,Arizona,Pima County,Both,2007,22.51,20.69,24.41,16.06,14.69,17.39
04021,Arizona,Pinal County,Both,2007,22.9,20.79,25.51,17.07,15.26,19.01
04023,Arizona,Santa Cruz County,Both,2007,22.95,20.53,25.62,14.49,12.97,16.47
04025,Arizona,Yavapai County,Both,2007,25.89,23.23,28.58,19.91,17.93,22.22
04027,Arizona,Yuma County,Both,2007,19.64,17.39,21.98,13.33,11.78,14.94
,Arkansas,,Both,2007,26.96,26.39,27.6,20.7,20.24,21.21
05001,Arkansas,Arkansas County,Both,2007,26.87,23.43,30.38,20.59,17.85,23.47
05003,Arkansas,Ashley County,Both,2007,28.63,25.08,32.09,22.17,19.11,24.97
05005,Arkansas,Baxter County,Both,2007,30.14,26.91,33.7,23.61,20.67,26.85
05007,Arkansas,Benton County,Both,2007,24.4,22.26,27,19.32,17.63,21.31
05009,Arkansas,Boone County,Both,2007,27.41,24.35,30.84,22.65,20.06,25.71
05011,Arkansas,Bradley County,Both,2007,31.63,27.94,35.9,24.1,21.01,27.59
05013,Arkansas,Calhoun County,Both,2007,29.43,25.48,33.86,23.28,19.94,27.02
05015,Arkansas,Carroll County,Both,2007,29.26,25.99,32.75,23.03,20.3,26.32
05017,Arkansas,Chicot County,Both,2007,29.58,26.1,33.41,21.61,18.56,24.73
05019,Arkansas,Clark County,Both,2007,23.95,21.01,27.52,18.1,15.56,21
05021,Arkansas,Clay County,Both,2007,32.43,28.8,36.43,26.92,23.9,30.57
05023,Arkansas,Cleburne County,Both,2007,27.7,24.63,31.53,21.84,19.03,25.1
05025,Arkansas,Cleveland County,Both,2007,27,23.6,30.82,20.96,18.24,24.11
05027,Arkansas,Columbia County,Both,2007,24.06,20.97,27.4,18.27,15.73,21.19
05029,Arkansas,Conway County,Both,2007,29.4,26.12,33.05,22.89,20.25,26
05031,Arkansas,Craighead County,Both,2007,26.81,23.82,29.9,20.7,18.31,23.25
05033,Arkansas,Crawford County,Both,2007,28.49,25.13,32.2,23.54,20.67,26.62
05035,Arkansas,Crittenden County,Both,2007,29.54,26.46,32.88,22.17,19.49,24.98
05037,Arkansas,Cross County,Both,2007,29.55,25.96,33.53,23.29,20.43,26.47
05039,Arkansas,Dallas County,Both,2007,27.18,23.91,30.47,21.05,18.18,24.26
05041,Arkansas,Desha County,Both,2007,27.1,23.72,30.92,20.67,17.98,23.74
05043,Arkansas,Drew County,Both,2007,25.46,22.29,29.09,19.3,16.75,22.04
05045,Arkansas,Faulkner County,Both,2007,22.37,19.61,25.44,16.96,14.92,19.33
05047,Arkansas,Franklin County,Both,2007,29.56,25.87,33.25,23.23,20.08,26.52
05049,Arkansas,Fulton County,Both,2007,31.98,27.98,35.92,25.91,22.4,29.47
05051,Arkansas,Garland County,Both,2007,30.88,27.92,34.33,23.79,21.16,26.6
05053,Arkansas,Grant County,Both,2007,26.92,23.64,30.48,21.22,18.46,24.61
05055,Arkansas,Greene County,Both,2007,29.99,26.69,33.5,24.4,21.53,27.37
05057,Arkansas,Hempstead County,Both,2007,27.52,24.33,30.91,21.42,18.84,24.33
05059,Arkansas,Hot Spring County,Both,2007,28.94,25.5,32.67,23.38,20.52,26.48
05061,Arkansas,Howard County,Both,2007,28.33,24.93,32.03,22.2,19.32,25.32
05063,Arkansas,Independence County,Both,2007,26.86,23.67,30.47,20.62,17.89,23.68
05065,Arkansas,Izard County,Both,2007,29.09,25.46,32.91,22.46,19.46,25.7
05067,Arkansas,Jackson County,Both,2007,31.84,27.95,35.74,25.15,21.95,28.63
05069,Arkansas,Jefferson County,Both,2007,27.77,24.92,31.01,19.96,17.75,22.49
05071,Arkansas,Johnson County,Both,2007,30.92,27.63,34.67,23.52,20.79,26.86
05073,Arkansas,Lafayette County,Both,2007,27.76,24.34,31.35,21.57,18.79,24.73
05075,Arkansas,Lawrence County,Both,2007,29.58,26.09,33.77,23.75,20.62,27.38
05077,Arkansas,Lee County,Both,2007,30.5,26.59,34.87,23.17,20.01,26.73
05079,Arkansas,Lincoln County,Both,2007,28.54,24.94,32.4,21.7,18.58,25.16
05081,Arkansas,Little River County,Both,2007,28.58,24.8,32.34,22.62,19.79,26.02
05083,Arkansas,Logan County,Both,2007,31.53,27.84,35.29,24.69,21.57,28.04
05085,Arkansas,Lonoke County,Both,2007,25.9,22.69,29.19,19.61,16.98,22.38
05087,Arkansas,Madison County,Both,2007,28.87,25.26,32.58,22.73,19.54,26
05089,Arkansas,Marion County,Both,2007,27.66,24.45,31.38,22.32,19.31,25.57
05091,Arkansas,Miller County,Both,2007,31.11,27.63,34.63,25.15,22.17,28.29
05093,Arkansas,Mississippi County,Both,2007,31.33,28.17,34.95,24.26,21.43,27.31
05095,Arkansas,Monroe County,Both,2007,27.94,24.35,31.68,21.11,18.21,24.14
05097,Arkansas,Montgomery County,Both,2007,27.35,23.88,31.19,21.69,18.84,25.04
05099,Arkansas,Nevada County,Both,2007,27.48,24.06,31.41,21.56,18.56,24.7
05101,Arkansas,Newton County,Both,2007,28.73,25.29,32.38,22.6,19.69,25.94
05103,Arkansas,Ouachita County,Both,2007,28.26,25,31.99,22.27,19.54,25.18
05105,Arkansas,Perry County,Both,2007,29.65,26.01,33.63,23.71,20.49,27.33
05107,Arkansas,Phillips County,Both,2007,29.05,25.41,32.37,21.69,18.76,24.51
05109,Arkansas,Pike County,Both,2007,27.82,24.5,31.54,22.13,19.2,25.43
05111,Arkansas,Poinsett County,Both,2007,32.6,28.84,36.4,26.56,23.37,30.04
05113,Arkansas,Polk County,Both,2007,29.34,26.12,32.93,23.21,20.39,26.3
05115,Arkansas,Pope County,Both,2007,26.94,23.96,30,20.23,17.97,22.74
05117,Arkansas,Prairie County,Both,2007,28.86,25.31,32.47,22.59,19.48,25.75
05119,Arkansas,Pulaski County,Both,2007,23.58,21.69,25.76,16.49,15,18.1
05121,Arkansas,Randolph County,Both,2007,31.04,27.55,35.13,25.28,22.3,29.11
05123,Arkansas,St. Francis County,Both,2007,30.92,27.58,34.46,23.18,20.59,26.21
05125,Arkansas,Saline County,Both,2007,26.27,23.53,29.27,20.43,18.02,22.97
05127,Arkansas,Scott County,Both,2007,30.78,27.13,34.77,24.31,21.27,27.55
05129,Arkansas,Searcy County,Both,2007,30.12,26.33,34.06,24.11,21.05,27.59
05131,Arkansas,Sebastian County,Both,2007,27.75,24.83,30.97,21.58,19.15,24.5
05133,Arkansas,Sevier County,Both,2007,28.06,24.89,31.76,21.66,18.95,24.83
05135,Arkansas,Sharp County,Both,2007,32.73,28.99,36.71,26.2,22.88,29.57
05137,Arkansas,Stone County,Both,2007,30.51,26.82,34.38,24.18,20.85,27.58
05139,Arkansas,Union County,Both,2007,28.46,25.21,31.63,21.58,19.1,24.28
05141,Arkansas,Van Buren County,Both,2007,28.43,24.98,32.17,21.93,19.15,25.01
05143,Arkansas,Washington County,Both,2007,24.13,21.8,26.61,18.27,16.47,20.29
05145,Arkansas,White County,Both,2007,25.87,22.85,28.98,20.72,18.28,23.4
05147,Arkansas,Woodruff County,Both,2007,29.99,26.48,33.96,23.29,20.08,26.53
05149,Arkansas,Yell County,Both,2007,31.61,28.08,35.24,24.98,22.04,28.14
,California,,Both,2007,16.72,16.18,17.31,11.35,10.99,11.8
06001,California,Alameda County,Both,2007,15.19,13.68,16.98,10.19,9.05,11.63
06003,California,Alpine County,Both,2007,22,18.94,25.53,14.94,12.61,17.52
06005,California,Amador County,Both,2007,23.5,20.06,26.94,17.55,14.94,20.73
06007,California,Butte County,Both,2007,20.84,18.31,23.61,15.68,13.46,17.92
06009,California,Calaveras County,Both,2007,22.44,19.26,25.86,16.56,14.1,19.16
06011,California,Colusa County,Both,2007,21.05,18.1,24.37,14.78,12.61,17.53
06013,California,Contra Costa County,Both,2007,14.77,13.11,16.58,10.12,8.93,11.49
06015,California,Del Norte County,Both,2007,27.68,24.23,31.47,20.49,17.4,23.5
06017,California,El Dorado County,Both,2007,18.8,16.31,21.36,13.83,12,16.02
06019,California,Fresno County,Both,2007,18.59,16.53,20.68,13.13,11.65,14.78
06021,California,Glenn County,Both,2007,21.83,18.66,24.76,16.06,13.69,18.57
06023,California,Humboldt County,Both,2007,22.48,19.48,25.17,16.51,14.21,18.72
06025,California,Imperial County,Both,2007,17.61,14.97,20.26,11.29,9.5,13.06
06027,California,Inyo County,Both,2007,21.96,18.77,25.17,15.7,13.4,18.17
06029,California,Kern County,Both,2007,20.55,18.55,23.02,14.44,12.76,16.32
06031,California,Kings County,Both,2007,20.43,17.8,23.43,14.38,12.28,16.86
06033,California,Lake County,Both,2007,24.23,21,27.75,17.9,15.41,20.68
06035,California,Lassen County,Both,2007,25.66,22.17,29.19,18.57,15.86,21.51
06037,California,Los Angeles County,Both,2007,16.32,15.3,17.51,10.48,9.68,11.4
06039,California,Madera County,Both,2007,20.78,18.12,23.9,14.46,12.42,16.86
06041,California,Marin County,Both,2007,13.99,12.13,16.15,9,7.73,10.48
06043,California,Mariposa County,Both,2007,21.77,18.97,25.21,16.1,13.87,18.86
06045,California,Mendocino County,Both,2007,22.37,19.54,25.56,16.26,14.13,18.93
06047,California,Merced County,Both,2007,19.66,17.25,22.45,13.72,11.76,15.97
06049,California,Modoc County,Both,2007,24.57,21.62,28.15,17.81,15.33,20.86
06051,California,Mono County,Both,2007,19.08,16.49,21.95,13.51,11.72,15.72
06053,California,Monterey County,Both,2007,17.03,14.89,19.31,11.52,10,13.29
06055,California,Napa County,Both,2007,17.19,15.08,19.66,11.8,10.04,13.67
06057,California,Nevada County,Both,2007,18.56,16.13,21.33,13.58,11.72,15.87
06059,California,Orange County,Both,2007,14.47,13.26,15.96,9.4,8.48,10.46
06061,California,Placer County,Both,2007,16.68,14.67,18.88,12.33,10.72,14.18
06063,California,Plumas County,Both,2007,21.27,18.22,24.43,15.98,13.53,18.7
06065,California,Riverside County,Both,2007,18.46,16.77,20.08,13.11,11.77,14.48
06067,California,Sacramento County,Both,2007,17.9,16.19,19.82,13.16,11.67,14.65
06069,California,San Benito County,Both,2007,17.07,14.7,19.67,11.58,9.79,13.56
06071,California,San Bernardino County,Both,2007,20.25,18.61,22.08,14.27,12.97,15.68
06073,California,San Diego County,Both,2007,15.85,14.59,17.33,10.58,9.62,11.66
06075,California,San Francisco County,Both,2007,13.71,12.04,15.88,9.2,7.9,10.86
06077,California,San Joaquin County,Both,2007,20.23,18.11,22.71,14.76,13.02,16.88
06079,California,San Luis Obispo County,Both,2007,16.29,14.35,18.64,11.91,10.34,13.8
06081,California,San Mateo County,Both,2007,13.29,11.64,15.11,8.65,7.54,10.11
06083,California,Santa Barbara County,Both,2007,15,13.03,17.25,10.49,9.01,12.21
06085,California,Santa Clara County,Both,2007,13.02,11.57,14.62,8.63,7.68,9.84
06087,California,Santa Cruz County,Both,2007,14.18,12.21,16.4,9.64,8.24,11.19
06089,California,Shasta County,Both,2007,23.7,21.04,26.83,17.76,15.46,20.19
06091,California,Sierra County,Both,2007,22.39,19,25.89,16.74,14.26,19.89
06093,California,Siskiyou County,Both,2007,22.75,19.82,25.99,16.8,14.39,19.4
06095,California,Solano County,Both,2007,18.44,16.21,20.81,12.9,10.99,14.94
06097,California,Sonoma County,Both,2007,18.39,16.31,20.73,12.96,11.41,14.75
06099,California,Stanislaus County,Both,2007,20.46,18.04,22.86,15.12,13.28,17.2
06101,California,Sutter County,Both,2007,20.36,17.4,23.35,15.23,12.82,17.75
06103,California,Tehama County,Both,2007,24.2,21.1,27.66,18.55,16.02,21.27
06105,California,Trinity County,Both,2007,24.34,21.07,27.9,18.38,15.81,21.21
06107,California,Tulare County,Both,2007,19.88,17.51,22.11,14.05,12.34,15.97
06109,California,Tuolumne County,Both,2007,24.44,21.28,27.78,18.09,15.49,20.79
06111,California,Ventura County,Both,2007,15.92,14.14,17.8,10.52,9.18,12.08
06113,California,Yolo County,Both,2007,15.17,13,17.49,10.46,8.83,12.31
06115,California,Yuba County,Both,2007,23.32,20.24,26.87,17.84,15.43,20.57
,Colorado,,Both,2007,20.34,19.8,20.9,14.56,14.13,15.06
08003,Colorado,Alamosa County,Both,2007,20.37,17.74,23.18,13.46,11.51,15.69
08005,Colorado,Arapahoe County,Both,2007,20.37,18.84,21.99,14.87,13.71,16.04
08007,Colorado,Archuleta County,Both,2007,21.22,18.6,24.47,14.83,12.81,17.27
08009,Colorado,Baca County,Both,2007,23.57,20.37,27.38,17.81,15.27,20.93
08011,Colorado,Bent County,Both,2007,27.03,23.44,31.21,19.7,16.74,22.94
,Colorado,Adams County/Boulder County/Broomfield County/Jefferson County/Weld County,Both,2007,19.75,18.76,20.84,14.04,13.19,14.86
08015,Colorado,Chaffee County,Both,2007,22.71,20.14,25.58,16.8,14.69,19.38
08017,Colorado,Cheyenne County,Both,2007,21.95,18.94,25.43,16.48,14.17,19.23
08019,Colorado,Clear Creek County,Both,2007,18.46,15.83,21.54,12.7,10.84,15.08
08021,Colorado,Conejos County,Both,2007,20.48,17.45,23.49,13.26,11.26,15.67
08023,Colorado,Costilla County,Both,2007,21.63,18.52,25.14,13.61,11.39,16.08
08025,Colorado,Crowley County,Both,2007,27,23.53,30.72,19.95,17.11,23.36
08027,Colorado,Custer County,Both,2007,23.2,20.27,26.79,17.5,15.03,20.35
08029,Colorado,Delta County,Both,2007,23.97,21.22,27.08,17.87,15.75,20.54
08031,Colorado,Denver County,Both,2007,22.99,21.27,24.77,15.6,14.35,16.98
08033,Colorado,Dolores County,Both,2007,26.35,22.98,30,20.69,17.92,23.76
08035,Colorado,Douglas County,Both,2007,11.87,10.39,13.38,8.13,7.11,9.32
08037,Colorado,Eagle County,Both,2007,16.09,14.01,18.39,10.34,8.85,12.07
08039,Colorado,Elbert County,Both,2007,19.22,17.03,21.83,14.13,12.38,16.31
08041,Colorado,El Paso County,Both,2007,20.6,19.1,22.19,14.94,13.79,16.3
08043,Colorado,Fremont County,Both,2007,29.01,26.23,31.97,22.36,20.03,25.03
08045,Colorado,Garfield County,Both,2007,21.69,19.22,24.25,15.88,14.07,18.1
08047,Colorado,Gilpin County,Both,2007,19.79,16.96,22.73,13.98,11.67,16.36
08049,Colorado,Grand County,Both,2007,22.49,19.63,25.53,16.52,14.27,19.09
08051,Colorado,Gunnison County,Both,2007,16.65,14.43,19.34,11.26,9.59,13.25
08053,Colorado,Hinsdale County,Both,2007,23.88,20.49,27.36,17.31,14.67,20.31
08055,Colorado,Huerfano County,Both,2007,22.93,19.7,26.13,16.11,13.68,18.84
08057,Colorado,Jackson County,Both,2007,20.39,17.47,23.48,15.7,13.33,18.2
08061,Colorado,Kiowa County,Both,2007,20.68,17.63,24.21,15.53,13.16,18.24
08063,Colorado,Kit Carson County,Both,2007,25.76,22.38,29.52,19.64,16.83,22.78
08065,Colorado,Lake County,Both,2007,23.53,20.38,27.1,16.63,14.22,19.35
08067,Colorado,La Plata County,Both,2007,18.15,15.93,20.56,12.37,10.65,14.39
08069,Colorado,Larimer County,Both,2007,18.15,16.41,19.98,13.13,11.84,14.61
08071,Colorado,Las Animas County,Both,2007,24.2,21.28,27.43,17.02,14.78,19.53
08073,Colorado,Lincoln County,Both,2007,25.81,22.51,29.43,19.82,17.11,23.11
08075,Colorado,Logan County,Both,2007,27.57,24.59,30.77,21.11,18.68,23.83
08077,Colorado,Mesa County,Both,2007,23.18,21.21,25.6,18.07,16.42,19.94
08079,Colorado,Mineral County,Both,2007,19.17,16.57,22.32,13.6,11.51,16.11
08081,Colorado,Moffat County,Both,2007,26.01,23.04,29.42,20.33,17.94,23.15
08083,Colorado,Montezuma County,Both,2007,21.45,18.66,24.43,15.44,13.43,17.95
08085,Colorado,Montrose County,Both,2007,22.88,20.17,25.82,17.61,15.54,20.07
08087,Colorado,Morgan County,Both,2007,24.58,21.89,27.36,18.75,16.37,21.1
08089,Colorado,Otero County,Both,2007,25.54,22.68,28.61,18.61,16.17,21.12
08091,Colorado,Ouray County,Both,2007,17.54,15.11,20.28,12.2,10.42,14.39
08093,Colorado,Park County,Both,2007,20.64,17.94,23.3,14.94,12.72,17.34
08095,Colorado,Phillips County,Both,2007,24.15,21.08,27.38,18.34,15.75,21.17
08097,Colorado,Pitkin County,Both,2007,13.52,11.39,15.83,9.03,7.55,10.68
08099,Colorado,Prowers County,Both,2007,23.14,19.98,26.42,16.86,14.46,19.51
08101,Colorado,Pueblo County,Both,2007,26.39,24.05,28.8,19.87,18.01,21.81
08103,Colorado,Rio Blanco County,Both,2007,19.86,17.04,22.85,14.47,12.29,16.99
08105,Colorado,Rio Grande County,Both,2007,22.76,19.72,25.99,15.55,13.32,17.98
08107,Colorado,Routt County,Both,2007,16.32,14.22,18.55,11.39,9.78,13.07
08109,Colorado,Saguache County,Both,2007,22.58,19.5,25.98,15.22,12.85,17.8
08111,Colorado,San Juan County,Both,2007,16.4,13.74,19.5,11.08,9.05,13.39
08113,Colorado,San Miguel County,Both,2007,15.11,12.79,17.58,10.48,8.8,12.47
08115,Colorado,Sedgwick County,Both,2007,24.38,21.01,28.11,18.62,15.89,21.54
08117,Colorado,Summit County,Both,2007,16.02,13.94,18.4,10.58,9.04,12.45
08119,Colorado,Teller County,Both,2007,22.1,19.27,25.12,15.81,13.63,18.33
08121,Colorado,Washington County,Both,2007,23.83,20.61,27.39,18.32,15.79,21.18
08125,Colorado,Yuma County,Both,2007,22.37,19.21,25.55,16.78,14.29,19.48
,Connecticut,,Both,2007,20.08,19.35,20.77,14.42,13.83,14.95
09001,Connecticut,Fairfield County,Both,2007,17.14,15.97,18.39,11.49,10.58,12.38
09003,Connecticut,Hartford County,Both,2007,19.91,18.53,21.15,14.22,13.18,15.23
09005,Connecticut,Litchfield County,Both,2007,21.91,19.99,24.12,15.94,14.19,17.87
09007,Connecticut,Middlesex County,Both,2007,20.03,17.76,22.42,14.75,13.03,16.55
09009,Connecticut,New Haven County,Both,2007,22.54,21.02,24.01,16.56,15.47,17.58
09011,Connecticut,New London County,Both,2007,20.96,19.1,22.88,15.64,14.2,17.41
09013,Connecticut,Tolland County,Both,2007,18.21,16.25,20.36,13.66,12.08,15.47
09015,Connecticut,Windham County,Both,2007,23.34,21.08,25.92,17.85,16.01,19.91
,Delaware,,Both,2007,24.56,23.46,25.72,18.84,17.87,19.82
10001,Delaware,Kent County,Both,2007,26.34,24.49,28.05,20.65,19.19,22.19
